uf,municipio,data_referencia,ano,mes,total_violencia_grave,homicidio_doloso,latrocinio,tentativa_homicidio,lesao_corporal_seguida_morte,feminicidio,meses_historico,media_historica_ate_mes_anterior,alto_risco_violencia_grave
PR,AGUDOS DO SUL,2017-06-01,2017,6,0,0,0,0,0,0,29,0.034482758620689655,0
PR,AGUDOS DO SUL,2017-07-01,2017,7,0,0,0,0,0,0,30,0.03333333333333333,0
PR,AGUDOS DO SUL,2017-08-01,2017,8,0,0,0,0,0,0,31,0.03225806451612903,0
PR,AGUDOS DO SUL,2017-09-01,2017,9,1,1,0,0,0,0,32,0.03125,1
PR,AGUDOS DO SUL,2017-10-01,2017,10,0,0,0,0,0,0,33,0.06060606060606061,0
PR,AGUDOS DO SUL,2017-11-01,2017,11,0,0,0,0,0,0,34,0.058823529411764705,0
PR,AGUDOS DO SUL,2017-12-01,2017,12,0,0,0,0,0,0,35,0.05714285714285714,0
PR,AGUDOS DO SUL,2018-01-01,2018,1,0,0,0,0,0,0,36,0.05555555555555555,0
PR,AGUDOS DO SUL,2018-02-01,2018,2,0,0,0,0,0,0,37,0.05405405405405406,0
PR,AGUDOS DO SUL,2018-03-01,2018,3,0,0,0,0,0,0,38,0.05263157894736842,0
PR,AGUDOS DO SUL,2018-04-01,2018,4,1,1,0,0,0,0,39,0.05128205128205128,1
PR,AGUDOS DO SUL,2018-05-01,2018,5,0,0,0,0,0,0,40,0.075,0
PR,AGUDOS DO SUL,2018-06-01,2018,6,0,0,0,0,0,0,41,0.07317073170731707,0
PR,AGUDOS DO SUL,2018-07-01,2018,7,2,1,0,0,1,0,42,0.07142857142857142,1
PR,AGUDOS DO SUL,2018-08-01,2018,8,2,2,0,0,0,0,43,0.11627906976744186,1
PR,AGUDOS DO SUL,2018-09-01,2018,9,0,0,0,0,0,0,44,0.1590909090909091,0
PR,AGUDOS DO SUL,2018-10-01,2018,10,2,2,0,0,0,0,45,0.15555555555555556,1
PR,AGUDOS DO SUL,2018-11-01,2018,11,0,0,0,0,0,0,46,0.1956521739130435,0
PR,AGUDOS DO SUL,2018-12-01,2018,12,0,0,0,0,0,0,47,0.19148936170212766,0
PR,AGUDOS DO SUL,2019-01-01,2019,1,0,0,0,0,0,0,48,0.1875,0
PR,AGUDOS DO SUL,2019-02-01,2019,2,0,0,0,0,0,0,49,0.1836734693877551,0
PR,AGUDOS DO SUL,2019-03-01,2019,3,0,0,0,0,0,0,50,0.18,0
PR,AGUDOS DO SUL,2019-04-01,2019,4,1,1,0,0,0,0,51,0.17647058823529413,1
PR,AGUDOS DO SUL,2019-05-01,2019,5,0,0,0,0,0,0,52,0.19230769230769232,0
PR,AGUDOS DO SUL,2019-06-01,2019,6,0,0,0,0,0,0,53,0.18867924528301888,0
PR,AGUDOS DO SUL,2019-07-01,2019,7,0,0,0,0,0,0,54,0.18518518518518517,0
PR,AGUDOS DO SUL,2019-08-01,2019,8,0,0,0,0,0,0,55,0.18181818181818182,0
PR,AGUDOS DO SUL,2019-09-01,2019,9,0,0,0,0,0,0,56,0.17857142857142858,0
PR,AGUDOS DO SUL,2019-10-01,2019,10,0,0,0,0,0,0,57,0.17543859649122806,0
PR,AGUDOS DO SUL,2019-11-01,2019,11,0,0,0,0,0,0,58,0.1724137931034483,0
PR,AGUDOS DO SUL,2019-12-01,2019,12,1,0,0,1,0,0,59,0.1694915254237288,1
PR,AGUDOS DO SUL,2020-01-01,2020,1,0,0,0,0,0,0,60,0.18333333333333332,0
PR,AGUDOS DO SUL,2020-02-01,2020,2,0,0,0,0,0,0,61,0.18032786885245902,0
PR,AGUDOS DO SUL,2020-03-01,2020,3,0,0,0,0,0,0,62,0.1774193548387097,0
PR,AGUDOS DO SUL,2020-04-01,2020,4,0,0,0,0,0,0,63,0.1746031746031746,0
PR,AGUDOS DO SUL,2020-05-01,2020,5,0,0,0,0,0,0,64,0.171875,0
PR,AGUDOS DO SUL,2020-06-01,2020,6,0,0,0,0,0,0,65,0.16923076923076924,0
PR,AGUDOS DO SUL,2020-07-01,2020,7,1,0,0,1,0,0,66,0.16666666666666666,1
PR,AGUDOS DO SUL,2020-08-01,2020,8,2,2,0,0,0,0,67,0.1791044776119403,1
PR,AGUDOS DO SUL,2020-09-01,2020,9,0,0,0,0,0,0,68,0.20588235294117646,0
PR,AGUDOS DO SUL,2020-10-01,2020,10,0,0,0,0,0,0,69,0.2028985507246377,0
PR,AGUDOS DO SUL,2020-11-01,2020,11,0,0,0,0,0,0,70,0.2,0
PR,AGUDOS DO SUL,2020-12-01,2020,12,0,0,0,0,0,0,71,0.19718309859154928,0
PR,AGUDOS DO SUL,2021-01-01,2021,1,0,0,0,0,0,0,72,0.19444444444444445,0
PR,AGUDOS DO SUL,2021-02-01,2021,2,1,1,0,0,0,0,73,0.1917808219178082,1
PR,AGUDOS DO SUL,2021-03-01,2021,3,0,0,0,0,0,0,74,0.20270270270270271,0
PR,AGUDOS DO SUL,2021-04-01,2021,4,0,0,0,0,0,0,75,0.2,0
PR,AGUDOS DO SUL,2021-05-01,2021,5,0,0,0,0,0,0,76,0.19736842105263158,0
PR,AGUDOS DO SUL,2021-06-01,2021,6,1,1,0,0,0,0,77,0.19480519480519481,1
PR,AGUDOS DO SUL,2021-07-01,2021,7,0,0,0,0,0,0,78,0.20512820512820512,0
PR,AGUDOS DO SUL,2021-08-01,2021,8,0,0,0,0,0,0,79,0.20253164556962025,0
PR,AGUDOS DO SUL,2021-09-01,2021,9,1,1,0,0,0,0,80,0.2,1
PR,AGUDOS DO SUL,2021-10-01,2021,10,2,2,0,0,0,0,81,0.20987654320987653,1
PR,AGUDOS DO SUL,2021-11-01,2021,11,0,0,0,0,0,0,82,0.23170731707317074,0
PR,AGUDOS DO SUL,2021-12-01,2021,12,1,1,0,0,0,0,83,0.2289156626506024,1
PR,AGUDOS DO SUL,2022-01-01,2022,1,1,1,0,0,0,0,84,0.23809523809523808,1
PR,AGUDOS DO SUL,2022-02-01,2022,2,0,0,0,0,0,0,85,0.24705882352941178,0
PR,AGUDOS DO SUL,2022-03-01,2022,3,0,0,0,0,0,0,86,0.2441860465116279,0
PR,AGUDOS DO SUL,2022-04-01,2022,4,0,0,0,0,0,0,87,0.2413793103448276,0
PR,AGUDOS DO SUL,2022-05-01,2022,5,0,0,0,0,0,0,88,0.23863636363636365,0
PR,AGUDOS DO SUL,2022-06-01,2022,6,0,0,0,0,0,0,89,0.23595505617977527,0
PR,AGUDOS DO SUL,2022-07-01,2022,7,0,0,0,0,0,0,90,0.23333333333333334,0
PR,AGUDOS DO SUL,2022-08-01,2022,8,2,2,0,0,0,0,91,0.23076923076923078,1
PR,AGUDOS DO SUL,2022-09-01,2022,9,0,0,0,0,0,0,92,0.25,0
PR,AGUDOS DO SUL,2022-10-01,2022,10,0,0,0,0,0,0,93,0.24731182795698925,0
PR,AGUDOS DO SUL,2022-11-01,2022,11,0,0,0,0,0,0,94,0.24468085106382978,0
PR,AGUDOS DO SUL,2022-12-01,2022,12,1,1,0,0,0,0,95,0.24210526315789474,1
PR,AGUDOS DO SUL,2023-01-01,2023,1,0,0,0,0,0,0,96,0.25,0
PR,AGUDOS DO SUL,2023-02-01,2023,2,0,0,0,0,0,0,97,0.24742268041237114,0
PR,AGUDOS DO SUL,2023-03-01,2023,3,0,0,0,0,0,0,98,0.24489795918367346,0
PR,AGUDOS DO SUL,2023-04-01,2023,4,3,2,0,1,0,0,99,0.24242424242424243,1
PR,AGUDOS DO SUL,2023-05-01,2023,5,0,0,0,0,0,0,100,0.27,0
PR,AGUDOS DO SUL,2023-06-01,2023,6,0,0,0,0,0,0,101,0.26732673267326734,0
PR,AGUDOS DO SUL,2023-07-01,2023,7,0,0,0,0,0,0,102,0.2647058823529412,0
PR,AGUDOS DO SUL,2023-08-01,2023,8,0,0,0,0,0,0,103,0.2621359223300971,0
PR,AGUDOS DO SUL,2023-09-01,2023,9,1,1,0,0,0,0,104,0.25961538461538464,1
PR,AGUDOS DO SUL,2023-10-01,2023,10,0,0,0,0,0,0,105,0.26666666666666666,0
PR,AGUDOS DO SUL,2023-11-01,2023,11,1,1,0,0,0,0,106,0.2641509433962264,1
PR,AGUDOS DO SUL,2023-12-01,2023,12,0,0,0,0,0,0,107,0.27102803738317754,0
PR,AGUDOS DO SUL,2024-01-01,2024,1,0,0,0,0,0,0,108,0.26851851851851855,0
PR,AGUDOS DO SUL,2024-02-01,2024,2,0,0,0,0,0,0,109,0.26605504587155965,0
PR,AGUDOS DO SUL,2024-03-01,2024,3,0,0,0,0,0,0,110,0.2636363636363636,0
PR,AGUDOS DO SUL,2024-04-01,2024,4,0,0,0,0,0,0,111,0.26126126126126126,0
PR,AGUDOS DO SUL,2024-05-01,2024,5,0,0,0,0,0,0,112,0.25892857142857145,0
PR,AGUDOS DO SUL,2024-06-01,2024,6,0,0,0,0,0,0,113,0.25663716814159293,0
PR,AGUDOS DO SUL,2024-07-01,2024,7,0,0,0,0,0,0,114,0.2543859649122807,0
PR,AGUDOS DO SUL,2024-08-01,2024,8,0,0,0,0,0,0,115,0.25217391304347825,0
PR,AGUDOS DO SUL,2024-09-01,2024,9,0,0,0,0,0,0,116,0.25,0
PR,AGUDOS DO SUL,2024-10-01,2024,10,0,0,0,0,0,0,117,0.24786324786324787,0
PR,AGUDOS DO SUL,2024-11-01,2024,11,0,0,0,0,0,0,118,0.2457627118644068,0
PR,AGUDOS DO SUL,2024-12-01,2024,12,0,0,0,0,0,0,119,0.24369747899159663,0
PR,AGUDOS DO SUL,2025-01-01,2025,1,1,0,1,0,0,0,120,0.24166666666666667,1
PR,AGUDOS DO SUL,2025-02-01,2025,2,0,0,0,0,0,0,121,0.24793388429752067,0
PR,AGUDOS DO SUL,2025-03-01,2025,3,0,0,0,0,0,0,122,0.2459016393442623,0
PR,AGUDOS DO SUL,2025-04-01,2025,4,0,0,0,0,0,0,123,0.24390243902439024,0
PR,AGUDOS DO SUL,2025-05-01,2025,5,1,0,0,1,0,0,124,0.24193548387096775,1
PR,AGUDOS DO SUL,2025-06-01,2025,6,0,0,0,0,0,0,125,0.248,0
PR,AGUDOS DO SUL,2025-07-01,2025,7,1,0,0,1,0,0,126,0.24603174603174602,1
PR,AGUDOS DO SUL,2025-08-01,2025,8,0,0,0,0,0,0,127,0.25196850393700787,0
PR,AGUDOS DO SUL,2025-09-01,2025,9,1,1,0,0,0,0,128,0.25,1
PR,AGUDOS DO SUL,2025-10-01,2025,10,0,0,0,0,0,0,129,0.2558139534883721,0
PR,AGUDOS DO SUL,2025-11-01,2025,11,0,0,0,0,0,0,130,0.25384615384615383,0
PR,AGUDOS DO SUL,2025-12-01,2025,12,0,0,0,0,0,0,131,0.25190839694656486,0
PR,ALMIRANTE TAMANDARE,2015-01-01,2015,1,0,0,0,0,0,0,0,,
PR,ALMIRANTE TAMANDARE,2015-02-01,2015,2,0,0,0,0,0,0,1,0.0,0
PR,ALMIRANTE TAMANDARE,2015-03-01,2015,3,0,0,0,0,0,0,2,0.0,0
PR,ALMIRANTE TAMANDARE,2015-04-01,2015,4,0,0,0,0,0,0,3,0.0,0
PR,ALMIRANTE TAMANDARE,2015-05-01,2015,5,0,0,0,0,0,0,4,0.0,0
PR,ALMIRANTE TAMANDARE,2015-06-01,2015,6,0,0,0,0,0,0,5,0.0,0
PR,ALMIRANTE TAMANDARE,2015-07-01,2015,7,0,0,0,0,0,0,6,0.0,0
PR,ALMIRANTE TAMANDARE,2015-08-01,2015,8,0,0,0,0,0,0,7,0.0,0
PR,ALMIRANTE TAMANDARE,2015-09-01,2015,9,0,0,0,0,0,0,8,0.0,0
PR,ALMIRANTE TAMANDARE,2015-10-01,2015,10,0,0,0,0,0,0,9,0.0,0
PR,ALMIRANTE TAMANDARE,2015-11-01,2015,11,0,0,0,0,0,0,10,0.0,0
PR,ALMIRANTE TAMANDARE,2015-12-01,2015,12,0,0,0,0,0,0,11,0.0,0
PR,ALMIRANTE TAMANDARE,2016-01-01,2016,1,0,0,0,0,0,0,12,0.0,0
PR,ALMIRANTE TAMANDARE,2016-02-01,2016,2,0,0,0,0,0,0,13,0.0,0
PR,ALMIRANTE TAMANDARE,2016-03-01,2016,3,0,0,0,0,0,0,14,0.0,0
PR,ALMIRANTE TAMANDARE,2016-04-01,2016,4,0,0,0,0,0,0,15,0.0,0
PR,ALMIRANTE TAMANDARE,2016-05-01,2016,5,0,0,0,0,0,0,16,0.0,0
PR,ALMIRANTE TAMANDARE,2016-06-01,2016,6,0,0,0,0,0,0,17,0.0,0
PR,ALMIRANTE TAMANDARE,2016-07-01,2016,7,0,0,0,0,0,0,18,0.0,0
PR,ALMIRANTE TAMANDARE,2016-08-01,2016,8,0,0,0,0,0,0,19,0.0,0
PR,ALMIRANTE TAMANDARE,2016-09-01,2016,9,0,0,0,0,0,0,20,0.0,0
PR,ALMIRANTE TAMANDARE,2016-10-01,2016,10,0,0,0,0,0,0,21,0.0,0
PR,ALMIRANTE TAMANDARE,2016-11-01,2016,11,0,0,0,0,0,0,22,0.0,0
PR,ALMIRANTE TAMANDARE,2016-12-01,2016,12,0,0,0,0,0,0,23,0.0,0
PR,ALMIRANTE TAMANDARE,2017-01-01,2017,1,12,8,0,4,0,0,24,0.0,1
PR,ALMIRANTE TAMANDARE,2017-02-01,2017,2,4,3,0,1,0,0,25,0.48,1
PR,ALMIRANTE TAMANDARE,2017-03-01,2017,3,3,2,0,1,0,0,26,0.6153846153846154,1
PR,ALMIRANTE TAMANDARE,2017-04-01,2017,4,4,3,0,1,0,0,27,0.7037037037037037,1
PR,ALMIRANTE TAMANDARE,2017-05-01,2017,5,2,2,0,0,0,0,28,0.8214285714285714,1
PR,ALMIRANTE TAMANDARE,2017-06-01,2017,6,5,4,0,1,0,0,29,0.8620689655172413,1
PR,ALMIRANTE TAMANDARE,2017-07-01,2017,7,5,4,0,1,0,0,30,1.0,1
PR,ALMIRANTE TAMANDARE,2017-08-01,2017,8,7,3,0,4,0,0,31,1.1290322580645162,1
PR,ALMIRANTE TAMANDARE,2017-09-01,2017,9,4,3,0,1,0,0,32,1.3125,1
PR,ALMIRANTE TAMANDARE,2017-10-01,2017,10,2,2,0,0,0,0,33,1.393939393939394,1
PR,ALMIRANTE TAMANDARE,2017-11-01,2017,11,5,5,0,0,0,0,34,1.411764705882353,1
PR,ALMIRANTE TAMANDARE,2017-12-01,2017,12,0,0,0,0,0,0,35,1.5142857142857142,0
PR,ALMIRANTE TAMANDARE,2018-01-01,2018,1,8,8,0,0,0,0,36,1.4722222222222223,1
PR,ALMIRANTE TAMANDARE,2018-02-01,2018,2,4,4,0,0,0,0,37,1.6486486486486487,1
PR,ALMIRANTE TAMANDARE,2018-03-01,2018,3,2,2,0,0,0,0,38,1.7105263157894737,1
PR,ALMIRANTE TAMANDARE,2018-04-01,2018,4,5,5,0,0,0,0,39,1.7179487179487178,1
PR,ALMIRANTE TAMANDARE,2018-05-01,2018,5,4,4,0,0,0,0,40,1.8,1
PR,ALMIRANTE TAMANDARE,2018-06-01,2018,6,2,2,0,0,0,0,41,1.853658536585366,1
PR,ALMIRANTE TAMANDARE,2018-07-01,2018,7,1,1,0,0,0,0,42,1.8571428571428572,0
PR,ALMIRANTE TAMANDARE,2018-08-01,2018,8,1,1,0,0,0,0,43,1.8372093023255813,0
PR,ALMIRANTE TAMANDARE,2018-09-01,2018,9,4,4,0,0,0,0,44,1.8181818181818181,1
PR,ALMIRANTE TAMANDARE,2018-10-01,2018,10,5,5,0,0,0,0,45,1.8666666666666667,1
PR,ALMIRANTE TAMANDARE,2018-11-01,2018,11,2,2,0,0,0,0,46,1.934782608695652,1
PR,ALMIRANTE TAMANDARE,2018-12-01,2018,12,2,1,0,1,0,0,47,1.9361702127659575,1
PR,ALMIRANTE TAMANDARE,2019-01-01,2019,1,2,2,0,0,0,0,48,1.9375,1
PR,ALMIRANTE TAMANDARE,2019-02-01,2019,2,4,3,1,0,0,0,49,1.9387755102040816,1
PR,ALMIRANTE TAMANDARE,2019-03-01,2019,3,5,5,0,0,0,0,50,1.98,1
PR,ALMIRANTE TAMANDARE,2019-04-01,2019,4,2,2,0,0,0,0,51,2.0392156862745097,0
PR,ALMIRANTE TAMANDARE,2019-05-01,2019,5,4,4,0,0,0,0,52,2.0384615384615383,1
PR,ALMIRANTE TAMANDARE,2019-06-01,2019,6,5,5,0,0,0,0,53,2.0754716981132075,1
PR,ALMIRANTE TAMANDARE,2019-07-01,2019,7,0,0,0,0,0,0,54,2.1296296296296298,0
PR,ALMIRANTE TAMANDARE,2019-08-01,2019,8,4,4,0,0,0,0,55,2.090909090909091,1
PR,ALMIRANTE TAMANDARE,2019-09-01,2019,9,4,4,0,0,0,0,56,2.125,1
PR,ALMIRANTE TAMANDARE,2019-10-01,2019,10,4,4,0,0,0,0,57,2.1578947368421053,1
PR,ALMIRANTE TAMANDARE,2019-11-01,2019,11,2,2,0,0,0,0,58,2.189655172413793,0
PR,ALMIRANTE TAMANDARE,2019-12-01,2019,12,2,2,0,0,0,0,59,2.1864406779661016,0
PR,ALMIRANTE TAMANDARE,2020-01-01,2020,1,1,1,0,0,0,0,60,2.183333333333333,0
PR,ALMIRANTE TAMANDARE,2020-02-01,2020,2,7,6,0,1,0,0,61,2.1639344262295084,1
PR,ALMIRANTE TAMANDARE,2020-03-01,2020,3,7,7,0,0,0,0,62,2.2419354838709675,1
PR,ALMIRANTE TAMANDARE,2020-04-01,2020,4,7,7,0,0,0,0,63,2.3174603174603177,1
PR,ALMIRANTE TAMANDARE,2020-05-01,2020,5,5,5,0,0,0,0,64,2.390625,1
PR,ALMIRANTE TAMANDARE,2020-06-01,2020,6,2,2,0,0,0,0,65,2.4307692307692306,0
PR,ALMIRANTE TAMANDARE,2020-07-01,2020,7,3,1,0,2,0,0,66,2.4242424242424243,1
PR,ALMIRANTE TAMANDARE,2020-08-01,2020,8,2,2,0,0,0,0,67,2.4328358208955225,0
PR,ALMIRANTE TAMANDARE,2020-09-01,2020,9,5,3,0,2,0,0,68,2.426470588235294,1
PR,ALMIRANTE TAMANDARE,2020-10-01,2020,10,5,5,0,0,0,0,69,2.463768115942029,1
PR,ALMIRANTE TAMANDARE,2020-11-01,2020,11,6,5,0,1,0,0,70,2.5,1
PR,ALMIRANTE TAMANDARE,2020-12-01,2020,12,4,2,0,2,0,0,71,2.5492957746478875,1
PR,ALMIRANTE TAMANDARE,2021-01-01,2021,1,3,2,0,0,0,1,72,2.5694444444444446,1
PR,ALMIRANTE TAMANDARE,2021-02-01,2021,2,9,9,0,0,0,0,73,2.5753424657534247,1
PR,ALMIRANTE TAMANDARE,2021-03-01,2021,3,3,3,0,0,0,0,74,2.6621621621621623,1
PR,ALMIRANTE TAMANDARE,2021-04-01,2021,4,9,9,0,0,0,0,75,2.6666666666666665,1
PR,ALMIRANTE TAMANDARE,2021-05-01,2021,5,6,6,0,0,0,0,76,2.75,1
PR,ALMIRANTE TAMANDARE,2021-06-01,2021,6,5,5,0,0,0,0,77,2.792207792207792,1
PR,ALMIRANTE TAMANDARE,2021-07-01,2021,7,3,3,0,0,0,0,78,2.8205128205128207,1
PR,ALMIRANTE TAMANDARE,2021-08-01,2021,8,6,4,0,2,0,0,79,2.8227848101265822,1
PR,ALMIRANTE TAMANDARE,2021-09-01,2021,9,3,3,0,0,0,0,80,2.8625,1
PR,ALMIRANTE TAMANDARE,2021-10-01,2021,10,5,5,0,0,0,0,81,2.8641975308641974,1
PR,ALMIRANTE TAMANDARE,2021-11-01,2021,11,3,2,0,1,0,0,82,2.8902439024390243,1
PR,ALMIRANTE TAMANDARE,2021-12-01,2021,12,6,6,0,0,0,0,83,2.891566265060241,1
PR,ALMIRANTE TAMANDARE,2022-01-01,2022,1,17,6,0,11,0,0,84,2.9285714285714284,1
PR,ALMIRANTE TAMANDARE,2022-02-01,2022,2,6,3,0,3,0,0,85,3.0941176470588236,1
PR,ALMIRANTE TAMANDARE,2022-03-01,2022,3,9,9,0,0,0,0,86,3.127906976744186,1
PR,ALMIRANTE TAMANDARE,2022-04-01,2022,4,1,1,0,0,0,0,87,3.1954022988505746,0
PR,ALMIRANTE TAMANDARE,2022-05-01,2022,5,0,0,0,0,0,0,88,3.1704545454545454,0
PR,ALMIRANTE TAMANDARE,2022-06-01,2022,6,3,1,0,2,0,0,89,3.134831460674157,0
PR,ALMIRANTE TAMANDARE,2022-07-01,2022,7,5,4,0,1,0,0,90,3.1333333333333333,1
PR,ALMIRANTE TAMANDARE,2022-08-01,2022,8,3,3,0,0,0,0,91,3.1538461538461537,0
PR,ALMIRANTE TAMANDARE,2022-09-01,2022,9,4,4,0,0,0,0,92,3.152173913043478,1
PR,ALMIRANTE TAMANDARE,2022-10-01,2022,10,5,3,0,2,0,0,93,3.161290322580645,1
PR,ALMIRANTE TAMANDARE,2022-11-01,2022,11,7,6,0,1,0,0,94,3.1808510638297873,1
PR,ALMIRANTE TAMANDARE,2022-12-01,2022,12,5,5,0,0,0,0,95,3.221052631578947,1
PR,ALMIRANTE TAMANDARE,2023-01-01,2023,1,6,6,0,0,0,0,96,3.2395833333333335,1
PR,ALMIRANTE TAMANDARE,2023-02-01,2023,2,4,3,0,1,0,0,97,3.268041237113402,1
PR,ALMIRANTE TAMANDARE,2023-03-01,2023,3,5,4,0,1,0,0,98,3.2755102040816326,1
PR,ALMIRANTE TAMANDARE,2023-04-01,2023,4,4,3,0,1,0,0,99,3.292929292929293,1
PR,ALMIRANTE TAMANDARE,2023-05-01,2023,5,3,2,0,1,0,0,100,3.3,0
PR,ALMIRANTE TAMANDARE,2023-06-01,2023,6,1,1,0,0,0,0,101,3.297029702970297,0
PR,ALMIRANTE TAMANDARE,2023-07-01,2023,7,5,4,0,1,0,0,102,3.2745098039215685,1
PR,ALMIRANTE TAMANDARE,2023-08-01,2023,8,2,1,0,1,0,0,103,3.29126213592233,0
PR,ALMIRANTE TAMANDARE,2023-09-01,2023,9,5,4,1,0,0,0,104,3.2788461538461537,1
PR,ALMIRANTE TAMANDARE,2023-10-01,2023,10,6,6,0,0,0,0,105,3.295238095238095,1
PR,ALMIRANTE TAMANDARE,2023-11-01,2023,11,4,4,0,0,0,0,106,3.3207547169811322,1
PR,ALMIRANTE TAMANDARE,2023-12-01,2023,12,8,7,0,1,0,0,107,3.3271028037383177,1
PR,ALMIRANTE TAMANDARE,2024-01-01,2024,1,1,1,0,0,0,0,108,3.3703703703703702,0
PR,ALMIRANTE TAMANDARE,2024-02-01,2024,2,6,4,0,2,0,0,109,3.3486238532110093,1
PR,ALMIRANTE TAMANDARE,2024-03-01,2024,3,2,2,0,0,0,0,110,3.3727272727272726,0
PR,ALMIRANTE TAMANDARE,2024-04-01,2024,4,4,4,0,0,0,0,111,3.3603603603603602,1
PR,ALMIRANTE TAMANDARE,2024-05-01,2024,5,5,5,0,0,0,0,112,3.3660714285714284,1
PR,ALMIRANTE TAMANDARE,2024-06-01,2024,6,6,5,0,0,0,1,113,3.3805309734513274,1
PR,ALMIRANTE TAMANDARE,2024-07-01,2024,7,0,0,0,0,0,0,114,3.4035087719298245,0
PR,ALMIRANTE TAMANDARE,2024-08-01,2024,8,5,5,0,0,0,0,115,3.373913043478261,1
PR,ALMIRANTE TAMANDARE,2024-09-01,2024,9,2,2,0,0,0,0,116,3.3879310344827585,0
PR,ALMIRANTE TAMANDARE,2024-10-01,2024,10,3,3,0,0,0,0,117,3.376068376068376,0
PR,ALMIRANTE TAMANDARE,2024-11-01,2024,11,2,0,0,2,0,0,118,3.3728813559322033,0
PR,ALMIRANTE TAMANDARE,2024-12-01,2024,12,5,4,0,0,1,0,119,3.361344537815126,1
PR,ALMIRANTE TAMANDARE,2025-01-01,2025,1,0,0,0,0,0,0,120,3.375,0
PR,ALMIRANTE TAMANDARE,2025-02-01,2025,2,3,1,0,1,0,1,121,3.347107438016529,0
PR,ALMIRANTE TAMANDARE,2025-03-01,2025,3,1,1,0,0,0,0,122,3.3442622950819674,0
PR,ALMIRANTE TAMANDARE,2025-04-01,2025,4,1,1,0,0,0,0,123,3.3252032520325203,0
PR,ALMIRANTE TAMANDARE,2025-05-01,2025,5,1,0,0,0,1,0,124,3.306451612903226,0
PR,ALMIRANTE TAMANDARE,2025-06-01,2025,6,0,0,0,0,0,0,125,3.288,0
PR,ALMIRANTE TAMANDARE,2025-07-01,2025,7,0,0,0,0,0,0,126,3.261904761904762,0
PR,ALMIRANTE TAMANDARE,2025-08-01,2025,8,2,0,0,1,1,0,127,3.236220472440945,0
PR,ALMIRANTE TAMANDARE,2025-09-01,2025,9,5,3,0,2,0,0,128,3.2265625,1
PR,ALMIRANTE TAMANDARE,2025-10-01,2025,10,5,5,0,0,0,0,129,3.24031007751938,1
PR,ALMIRANTE TAMANDARE,2025-11-01,2025,11,3,1,0,2,0,0,130,3.253846153846154,0
PR,ALMIRANTE TAMANDARE,2025-12-01,2025,12,2,2,0,0,0,0,131,3.2519083969465647,0
PR,ALTAMIRA DO PARANA,2015-01-01,2015,1,0,0,0,0,0,0,0,,
PR,ALTAMIRA DO PARANA,2015-02-01,2015,2,0,0,0,0,0,0,1,0.0,0
PR,ALTAMIRA DO PARANA,2015-03-01,2015,3,0,0,0,0,0,0,2,0.0,0
PR,ALTAMIRA DO PARANA,2015-04-01,2015,4,0,0,0,0,0,0,3,0.0,0
PR,ALTAMIRA DO PARANA,2015-05-01,2015,5,0,0,0,0,0,0,4,0.0,0
PR,ALTAMIRA DO PARANA,2015-06-01,2015,6,0,0,0,0,0,0,5,0.0,0
PR,ALTAMIRA DO PARANA,2015-07-01,2015,7,0,0,0,0,0,0,6,0.0,0
PR,ALTAMIRA DO PARANA,2015-08-01,2015,8,0,0,0,0,0,0,7,0.0,0
PR,ALTAMIRA DO PARANA,2015-09-01,2015,9,0,0,0,0,0,0,8,0.0,0
PR,ALTAMIRA DO PARANA,2015-10-01,2015,10,0,0,0,0,0,0,9,0.0,0
PR,ALTAMIRA DO PARANA,2015-11-01,2015,11,0,0,0,0,0,0,10,0.0,0
PR,ALTAMIRA DO PARANA,2015-12-01,2015,12,0,0,0,0,0,0,11,0.0,0
PR,ALTAMIRA DO PARANA,2016-01-01,2016,1,0,0,0,0,0,0,12,0.0,0
PR,ALTAMIRA DO PARANA,2016-02-01,2016,2,0,0,0,0,0,0,13,0.0,0
PR,ALTAMIRA DO PARANA,2016-03-01,2016,3,0,0,0,0,0,0,14,0.0,0
PR,ALTAMIRA DO PARANA,2016-04-01,2016,4,0,0,0,0,0,0,15,0.0,0
PR,ALTAMIRA DO PARANA,2016-05-01,2016,5,0,0,0,0,0,0,16,0.0,0
PR,ALTAMIRA DO PARANA,2016-06-01,2016,6,0,0,0,0,0,0,17,0.0,0
PR,ALTAMIRA DO PARANA,2016-07-01,2016,7,0,0,0,0,0,0,18,0.0,0
PR,ALTAMIRA DO PARANA,2016-08-01,2016,8,0,0,0,0,0,0,19,0.0,0
PR,ALTAMIRA DO PARANA,2016-09-01,2016,9,0,0,0,0,0,0,20,0.0,0
PR,ALTAMIRA DO PARANA,2016-10-01,2016,10,0,0,0,0,0,0,21,0.0,0
PR,ALTAMIRA DO PARANA,2016-11-01,2016,11,0,0,0,0,0,0,22,0.0,0
PR,ALTAMIRA DO PARANA,2016-12-01,2016,12,0,0,0,0,0,0,23,0.0,0
PR,ALTAMIRA DO PARANA,2017-01-01,2017,1,0,0,0,0,0,0,24,0.0,0
PR,ALTAMIRA DO PARANA,2017-02-01,2017,2,0,0,0,0,0,0,25,0.0,0
PR,ALTAMIRA DO PARANA,2017-03-01,2017,3,0,0,0,0,0,0,26,0.0,0
PR,ALTAMIRA DO PARANA,2017-04-01,2017,4,0,0,0,0,0,0,27,0.0,0
