uf,municipio,data_referencia,ano,mes,total_violencia_grave,homicidio_doloso,latrocinio,tentativa_homicidio,lesao_corporal_seguida_morte,feminicidio,municipio_normalizado,ano_populacao,codigo_ibge,populacao,meses_historico,maximo_12m_ate_data_consulta,soma_violencia_grave_proximos_6m,meses_com_violencia_grave_proximos_6m,taxa_violencia_grave_proximos_6m_100k,data_fim_horizonte,alerta_taxa_violencia_grave_proximos_6m
PR,JUSSARA,2016-02-01,2016,2,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,14,0.0,0.0,0,0.0,2016-08-01,0
PR,JUSSARA,2016-03-01,2016,3,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,15,0.0,0.0,0,0.0,2016-09-01,0
PR,JUSSARA,2016-04-01,2016,4,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,16,0.0,0.0,0,0.0,2016-10-01,0
PR,JUSSARA,2016-05-01,2016,5,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,17,0.0,0.0,0,0.0,2016-11-01,0
PR,JUSSARA,2016-06-01,2016,6,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,18,0.0,0.0,0,0.0,2016-12-01,0
PR,JUSSARA,2016-07-01,2016,7,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,19,0.0,0.0,0,0.0,2017-01-01,0
PR,JUSSARA,2016-08-01,2016,8,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,20,0.0,0.0,0,0.0,2017-02-01,0
PR,JUSSARA,2016-09-01,2016,9,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,21,0.0,0.0,0,0.0,2017-03-01,0
PR,JUSSARA,2016-10-01,2016,10,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,22,0.0,0.0,0,0.0,2017-04-01,0
PR,JUSSARA,2016-11-01,2016,11,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,23,0.0,0.0,0,0.0,2017-05-01,0
PR,JUSSARA,2016-12-01,2016,12,0,0,0,0,0,0,JUSSARA,2015,4113007,6963,24,0.0,0.0,0,0.0,2017-06-01,0
PR,JUSSARA,2017-01-01,2017,1,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,25,0.0,0.0,0,0.0,2017-07-01,0
PR,JUSSARA,2017-02-01,2017,2,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,26,0.0,0.0,0,0.0,2017-08-01,0
PR,JUSSARA,2017-03-01,2017,3,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,27,0.0,0.0,0,0.0,2017-09-01,0
PR,JUSSARA,2017-04-01,2017,4,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,28,0.0,0.0,0,0.0,2017-10-01,0
PR,JUSSARA,2017-05-01,2017,5,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,29,0.0,0.0,0,0.0,2017-11-01,0
PR,JUSSARA,2017-06-01,2017,6,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,30,0.0,0.0,0,0.0,2017-12-01,0
PR,JUSSARA,2017-07-01,2017,7,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,31,0.0,0.0,0,0.0,2018-01-01,0
PR,JUSSARA,2017-08-01,2017,8,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,32,0.0,0.0,0,0.0,2018-02-01,0
PR,JUSSARA,2017-09-01,2017,9,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,33,0.0,0.0,0,0.0,2018-03-01,0
PR,JUSSARA,2017-10-01,2017,10,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,34,0.0,0.0,0,0.0,2018-04-01,0
PR,JUSSARA,2017-11-01,2017,11,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,35,0.0,0.0,0,0.0,2018-05-01,0
PR,JUSSARA,2017-12-01,2017,12,0,0,0,0,0,0,JUSSARA,2016,4113007,6995,36,0.0,0.0,0,0.0,2018-06-01,0
PR,JUSSARA,2018-01-01,2018,1,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,37,0.0,1.0,1,14.232849416453174,2018-07-01,0
PR,JUSSARA,2018-02-01,2018,2,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,38,0.0,1.0,1,14.232849416453174,2018-08-01,0
PR,JUSSARA,2018-03-01,2018,3,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,39,0.0,1.0,1,14.232849416453174,2018-09-01,0
PR,JUSSARA,2018-04-01,2018,4,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,40,0.0,1.0,1,14.232849416453174,2018-10-01,0
PR,JUSSARA,2018-05-01,2018,5,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,41,0.0,1.0,1,14.232849416453174,2018-11-01,0
PR,JUSSARA,2018-06-01,2018,6,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,42,0.0,1.0,1,14.232849416453174,2018-12-01,0
PR,JUSSARA,2018-07-01,2018,7,1,1,0,0,0,0,JUSSARA,2017,4113007,7026,43,1.0,0.0,0,0.0,2019-01-01,0
PR,JUSSARA,2018-08-01,2018,8,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,44,1.0,0.0,0,0.0,2019-02-01,0
PR,JUSSARA,2018-09-01,2018,9,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,45,1.0,1.0,1,14.232849416453174,2019-03-01,0
PR,JUSSARA,2018-10-01,2018,10,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,46,1.0,1.0,1,14.232849416453174,2019-04-01,0
PR,JUSSARA,2018-11-01,2018,11,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,47,1.0,1.0,1,14.232849416453174,2019-05-01,0
PR,JUSSARA,2018-12-01,2018,12,0,0,0,0,0,0,JUSSARA,2017,4113007,7026,48,1.0,1.0,1,14.232849416453174,2019-06-01,0
PR,JUSSARA,2019-01-01,2019,1,0,0,0,0,0,0,JUSSARA,2018,4113007,6983,49,1.0,1.0,1,14.320492624946297,2019-07-01,0
PR,JUSSARA,2019-02-01,2019,2,0,0,0,0,0,0,JUSSARA,2018,4113007,6983,50,1.0,1.0,1,14.320492624946297,2019-08-01,0
PR,JUSSARA,2019-03-01,2019,3,1,1,0,0,0,0,JUSSARA,2018,4113007,6983,51,1.0,0.0,0,0.0,2019-09-01,0
PR,JUSSARA,2019-04-01,2019,4,0,0,0,0,0,0,JUSSARA,2018,4113007,6983,52,1.0,0.0,0,0.0,2019-10-01,0
PR,JUSSARA,2019-05-01,2019,5,0,0,0,0,0,0,JUSSARA,2018,4113007,6983,53,1.0,0.0,0,0.0,2019-11-01,0
PR,JUSSARA,2019-06-01,2019,6,0,0,0,0,0,0,JUSSARA,2018,4113007,6983,54,1.0,3.0,1,42.96147787483889,2019-12-01,0
PR,JUSSARA,2019-07-01,2019,7,0,0,0,0,0,0,JUSSARA,2018,4113007,6983,55,1.0,3.0,1,42.96147787483889,2020-01-01,0
PR,JUSSARA,2019-08-01,2019,8,0,0,0,0,0,0,JUSSARA,2018,4113007,6983,56,1.0,3.0,1,42.96147787483889,2020-02-01,0
PR,JUSSARA,2019-09-01,2019,9,0,0,0,0,0,0,JUSSARA,2018,4113007,6983,57,1.0,3.0,1,42.96147787483889,2020-03-01,0
PR,JUSSARA,2019-10-01,2019,10,0,0,0,0,0,0,JUSSARA,2018,4113007,6983,58,1.0,3.0,1,42.96147787483889,2020-04-01,0
PR,JUSSARA,2019-11-01,2019,11,0,0,0,0,0,0,JUSSARA,2018,4113007,6983,59,1.0,3.0,1,42.96147787483889,2020-05-01,0
PR,JUSSARA,2019-12-01,2019,12,3,0,0,3,0,0,JUSSARA,2018,4113007,6983,60,3.0,0.0,0,0.0,2020-06-01,0
PR,JUSSARA,2020-01-01,2020,1,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,61,3.0,0.0,0,0.0,2020-07-01,0
PR,JUSSARA,2020-02-01,2020,2,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,62,3.0,0.0,0,0.0,2020-08-01,0
PR,JUSSARA,2020-03-01,2020,3,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,63,3.0,0.0,0,0.0,2020-09-01,0
PR,JUSSARA,2020-04-01,2020,4,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,64,3.0,0.0,0,0.0,2020-10-01,0
PR,JUSSARA,2020-05-01,2020,5,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,65,3.0,0.0,0,0.0,2020-11-01,0
PR,JUSSARA,2020-06-01,2020,6,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,66,3.0,0.0,0,0.0,2020-12-01,0
PR,JUSSARA,2020-07-01,2020,7,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,67,3.0,0.0,0,0.0,2021-01-01,0
PR,JUSSARA,2020-08-01,2020,8,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,68,3.0,0.0,0,0.0,2021-02-01,0
PR,JUSSARA,2020-09-01,2020,9,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,69,3.0,1.0,1,14.259232853272493,2021-03-01,0
PR,JUSSARA,2020-10-01,2020,10,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,70,3.0,1.0,1,14.259232853272493,2021-04-01,0
PR,JUSSARA,2020-11-01,2020,11,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,71,3.0,1.0,1,14.259232853272493,2021-05-01,0
PR,JUSSARA,2020-12-01,2020,12,0,0,0,0,0,0,JUSSARA,2019,4113007,7013,72,0.0,1.0,1,14.259232853272493,2021-06-01,0
PR,JUSSARA,2021-01-01,2021,1,0,0,0,0,0,0,JUSSARA,2020,4113007,7041,73,0.0,1.0,1,14.2025280499929,2021-07-01,0
PR,JUSSARA,2021-02-01,2021,2,0,0,0,0,0,0,JUSSARA,2020,4113007,7041,74,0.0,2.0,2,28.4050560999858,2021-08-01,1
PR,JUSSARA,2021-03-01,2021,3,1,1,0,0,0,0,JUSSARA,2020,4113007,7041,75,1.0,1.0,1,14.2025280499929,2021-09-01,0
PR,JUSSARA,2021-04-01,2021,4,0,0,0,0,0,0,JUSSARA,2020,4113007,7041,76,1.0,1.0,1,14.2025280499929,2021-10-01,0
PR,JUSSARA,2021-05-01,2021,5,0,0,0,0,0,0,JUSSARA,2020,4113007,7041,77,1.0,1.0,1,14.2025280499929,2021-11-01,0
PR,JUSSARA,2021-06-01,2021,6,0,0,0,0,0,0,JUSSARA,2020,4113007,7041,78,1.0,1.0,1,14.2025280499929,2021-12-01,0
PR,JUSSARA,2021-07-01,2021,7,0,0,0,0,0,0,JUSSARA,2020,4113007,7041,79,1.0,1.0,1,14.2025280499929,2022-01-01,0
PR,JUSSARA,2021-08-01,2021,8,1,1,0,0,0,0,JUSSARA,2020,4113007,7041,80,1.0,0.0,0,0.0,2022-02-01,0
PR,JUSSARA,2021-09-01,2021,9,0,0,0,0,0,0,JUSSARA,2020,4113007,7041,81,1.0,0.0,0,0.0,2022-03-01,0
PR,JUSSARA,2021-10-01,2021,10,0,0,0,0,0,0,JUSSARA,2020,4113007,7041,82,1.0,0.0,0,0.0,2022-04-01,0
PR,JUSSARA,2021-11-01,2021,11,0,0,0,0,0,0,JUSSARA,2020,4113007,7041,83,1.0,0.0,0,0.0,2022-05-01,0
PR,JUSSARA,2021-12-01,2021,12,0,0,0,0,0,0,JUSSARA,2020,4113007,7041,84,1.0,0.0,0,0.0,2022-06-01,0
PR,JUSSARA,2022-01-01,2022,1,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,85,1.0,1.0,1,14.146272457207527,2022-07-01,0
PR,JUSSARA,2022-02-01,2022,2,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,86,1.0,1.0,1,14.146272457207527,2022-08-01,0
PR,JUSSARA,2022-03-01,2022,3,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,87,1.0,1.0,1,14.146272457207527,2022-09-01,0
PR,JUSSARA,2022-04-01,2022,4,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,88,1.0,1.0,1,14.146272457207527,2022-10-01,0
PR,JUSSARA,2022-05-01,2022,5,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,89,1.0,1.0,1,14.146272457207527,2022-11-01,0
PR,JUSSARA,2022-06-01,2022,6,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,90,1.0,1.0,1,14.146272457207527,2022-12-01,0
PR,JUSSARA,2022-07-01,2022,7,1,1,0,0,0,0,JUSSARA,2021,4113007,7069,91,1.0,0.0,0,0.0,2023-01-01,0
PR,JUSSARA,2022-08-01,2022,8,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,92,1.0,0.0,0,0.0,2023-02-01,0
PR,JUSSARA,2022-09-01,2022,9,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,93,1.0,3.0,1,42.438817371622584,2023-03-01,0
PR,JUSSARA,2022-10-01,2022,10,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,94,1.0,3.0,1,42.438817371622584,2023-04-01,0
PR,JUSSARA,2022-11-01,2022,11,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,95,1.0,3.0,1,42.438817371622584,2023-05-01,0
PR,JUSSARA,2022-12-01,2022,12,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,96,1.0,3.0,1,42.438817371622584,2023-06-01,0
PR,JUSSARA,2023-01-01,2023,1,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,97,1.0,3.0,1,42.438817371622584,2023-07-01,0
PR,JUSSARA,2023-02-01,2023,2,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,98,1.0,3.0,1,42.438817371622584,2023-08-01,0
PR,JUSSARA,2023-03-01,2023,3,3,0,0,3,0,0,JUSSARA,2021,4113007,7069,99,3.0,1.0,1,14.146272457207527,2023-09-01,0
PR,JUSSARA,2023-04-01,2023,4,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,100,3.0,1.0,1,14.146272457207527,2023-10-01,0
PR,JUSSARA,2023-05-01,2023,5,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,101,3.0,1.0,1,14.146272457207527,2023-11-01,0
PR,JUSSARA,2023-06-01,2023,6,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,102,3.0,2.0,2,28.292544914415053,2023-12-01,1
PR,JUSSARA,2023-07-01,2023,7,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,103,3.0,2.0,2,28.292544914415053,2024-01-01,1
PR,JUSSARA,2023-08-01,2023,8,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,104,3.0,2.0,2,28.292544914415053,2024-02-01,1
PR,JUSSARA,2023-09-01,2023,9,1,0,0,1,0,0,JUSSARA,2021,4113007,7069,105,3.0,1.0,1,14.146272457207527,2024-03-01,0
PR,JUSSARA,2023-10-01,2023,10,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,106,3.0,1.0,1,14.146272457207527,2024-04-01,0
PR,JUSSARA,2023-11-01,2023,11,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,107,3.0,1.0,1,14.146272457207527,2024-05-01,0
PR,JUSSARA,2023-12-01,2023,12,1,0,0,1,0,0,JUSSARA,2021,4113007,7069,108,3.0,0.0,0,0.0,2024-06-01,0
PR,JUSSARA,2024-01-01,2024,1,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,109,3.0,0.0,0,0.0,2024-07-01,0
PR,JUSSARA,2024-02-01,2024,2,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,110,3.0,0.0,0,0.0,2024-08-01,0
PR,JUSSARA,2024-03-01,2024,3,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,111,1.0,0.0,0,0.0,2024-09-01,0
PR,JUSSARA,2024-04-01,2024,4,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,112,1.0,0.0,0,0.0,2024-10-01,0
PR,JUSSARA,2024-05-01,2024,5,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,113,1.0,0.0,0,0.0,2024-11-01,0
PR,JUSSARA,2024-06-01,2024,6,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,114,1.0,0.0,0,0.0,2024-12-01,0
PR,JUSSARA,2024-07-01,2024,7,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,115,1.0,0.0,0,0.0,2025-01-01,0
PR,JUSSARA,2024-08-01,2024,8,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,116,1.0,0.0,0,0.0,2025-02-01,0
PR,JUSSARA,2024-09-01,2024,9,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,117,1.0,0.0,0,0.0,2025-03-01,0
PR,JUSSARA,2024-10-01,2024,10,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,118,1.0,0.0,0,0.0,2025-04-01,0
PR,JUSSARA,2024-11-01,2024,11,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,119,1.0,0.0,0,0.0,2025-05-01,0
PR,JUSSARA,2024-12-01,2024,12,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,120,0.0,0.0,0,0.0,2025-06-01,0
PR,JUSSARA,2025-01-01,2025,1,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,121,0.0,0.0,0,0.0,2025-07-01,0
PR,JUSSARA,2025-02-01,2025,2,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,122,0.0,0.0,0,0.0,2025-08-01,0
PR,JUSSARA,2025-03-01,2025,3,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,123,0.0,0.0,0,0.0,2025-09-01,0
PR,JUSSARA,2025-04-01,2025,4,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,124,0.0,0.0,0,0.0,2025-10-01,0
PR,JUSSARA,2025-05-01,2025,5,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,125,0.0,0.0,0,0.0,2025-11-01,0
PR,JUSSARA,2025-06-01,2025,6,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,126,0.0,0.0,0,0.0,2025-12-01,0
PR,JUSSARA,2025-07-01,2025,7,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,127,0.0,,0,,2026-01-01,
PR,JUSSARA,2025-08-01,2025,8,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,128,0.0,,0,,2026-02-01,
PR,JUSSARA,2025-09-01,2025,9,0,0,0,0,0,0,JUSSARA,2021,4113007,7069,129,0.0,,0,,2026-03-01,
