codigo_ibge,uf,municipio_ibge,municipio_normalizado,ano_populacao,populacao
4211900,SC,Palhoça,PALHOCA,2020,175272
4211900,SC,Palhoça,PALHOCA,2021,178679
4212007,SC,Palma Sola,PALMA SOLA,2013,7747
4212007,SC,Palma Sola,PALMA SOLA,2014,7699
4212007,SC,Palma Sola,PALMA SOLA,2015,7652
4212007,SC,Palma Sola,PALMA SOLA,2016,7604
4212007,SC,Palma Sola,PALMA SOLA,2017,7558
4212007,SC,Palma Sola,PALMA SOLA,2018,7475
4212007,SC,Palma Sola,PALMA SOLA,2019,7423
4212007,SC,Palma Sola,PALMA SOLA,2020,7372
4212007,SC,Palma Sola,PALMA SOLA,2021,7321
4212056,SC,Palmeira,PALMEIRA,2013,2488
4212056,SC,Palmeira,PALMEIRA,2014,2512
4212056,SC,Palmeira,PALMEIRA,2015,2537
4212056,SC,Palmeira,PALMEIRA,2016,2562
4212056,SC,Palmeira,PALMEIRA,2017,2586
4212056,SC,Palmeira,PALMEIRA,2018,2603
4212056,SC,Palmeira,PALMEIRA,2019,2627
4212056,SC,Palmeira,PALMEIRA,2020,2650
4212056,SC,Palmeira,PALMEIRA,2021,2673
4212106,SC,Palmitos,PALMITOS,2013,16270
4212106,SC,Palmitos,PALMITOS,2014,16266
4212106,SC,Palmitos,PALMITOS,2015,16262
4212106,SC,Palmitos,PALMITOS,2016,16257
4212106,SC,Palmitos,PALMITOS,2017,16253
4212106,SC,Palmitos,PALMITOS,2018,16182
4212106,SC,Palmitos,PALMITOS,2019,16169
4212106,SC,Palmitos,PALMITOS,2020,16157
4212106,SC,Palmitos,PALMITOS,2021,16144
4212205,SC,Papanduva,PAPANDUVA,2013,18568
4212205,SC,Papanduva,PAPANDUVA,2014,18681
4212205,SC,Papanduva,PAPANDUVA,2015,18793
4212205,SC,Papanduva,PAPANDUVA,2016,18905
4212205,SC,Papanduva,PAPANDUVA,2017,19015
4212205,SC,Papanduva,PAPANDUVA,2018,19218
4212205,SC,Papanduva,PAPANDUVA,2019,19320
4212205,SC,Papanduva,PAPANDUVA,2020,19422
4212205,SC,Papanduva,PAPANDUVA,2021,19521
4212239,SC,Paraíso,PARAISO,2013,3915
4212239,SC,Paraíso,PARAISO,2014,3838
4212239,SC,Paraíso,PARAISO,2015,3763
4212239,SC,Paraíso,PARAISO,2016,3688
4212239,SC,Paraíso,PARAISO,2017,3613
4212239,SC,Paraíso,PARAISO,2018,3515
4212239,SC,Paraíso,PARAISO,2019,3437
4212239,SC,Paraíso,PARAISO,2020,3360
4212239,SC,Paraíso,PARAISO,2021,3284
4212254,SC,Passo de Torres,PASSO DE TORRES,2013,7447
4212254,SC,Passo de Torres,PASSO DE TORRES,2014,7681
4212254,SC,Passo de Torres,PASSO DE TORRES,2015,7912
4212254,SC,Passo de Torres,PASSO DE TORRES,2016,8142
4212254,SC,Passo de Torres,PASSO DE TORRES,2017,8370
4212254,SC,Passo de Torres,PASSO DE TORRES,2018,8594
4212254,SC,Passo de Torres,PASSO DE TORRES,2019,8823
4212254,SC,Passo de Torres,PASSO DE TORRES,2020,9048
4212254,SC,Passo de Torres,PASSO DE TORRES,2021,9269
4212270,SC,Passos Maia,PASSOS MAIA,2013,4387
4212270,SC,Passos Maia,PASSOS MAIA,2014,4351
4212270,SC,Passos Maia,PASSOS MAIA,2015,4314
4212270,SC,Passos Maia,PASSOS MAIA,2016,4279
4212270,SC,Passos Maia,PASSOS MAIA,2017,4243
4212270,SC,Passos Maia,PASSOS MAIA,2018,4186
4212270,SC,Passos Maia,PASSOS MAIA,2019,4147
4212270,SC,Passos Maia,PASSOS MAIA,2020,4109
4212270,SC,Passos Maia,PASSOS MAIA,2021,4072
4212304,SC,Paulo Lopes,PAULO LOPES,2013,7045
4212304,SC,Paulo Lopes,PAULO LOPES,2014,7124
4212304,SC,Paulo Lopes,PAULO LOPES,2015,7203
4212304,SC,Paulo Lopes,PAULO LOPES,2016,7282
4212304,SC,Paulo Lopes,PAULO LOPES,2017,7360
4212304,SC,Paulo Lopes,PAULO LOPES,2018,7418
4212304,SC,Paulo Lopes,PAULO LOPES,2019,7494
4212304,SC,Paulo Lopes,PAULO LOPES,2020,7569
4212304,SC,Paulo Lopes,PAULO LOPES,2021,7642
4212403,SC,Pedras Grandes,PEDRAS GRANDES,2013,4110
4212403,SC,Pedras Grandes,PEDRAS GRANDES,2014,4089
4212403,SC,Pedras Grandes,PEDRAS GRANDES,2015,4068
4212403,SC,Pedras Grandes,PEDRAS GRANDES,2016,4047
4212403,SC,Pedras Grandes,PEDRAS GRANDES,2017,4026
4212403,SC,Pedras Grandes,PEDRAS GRANDES,2018,4000
4212403,SC,Pedras Grandes,PEDRAS GRANDES,2019,3976
4212403,SC,Pedras Grandes,PEDRAS GRANDES,2020,3953
4212403,SC,Pedras Grandes,PEDRAS GRANDES,2021,3931
4212502,SC,Penha,PENHA,2013,27936
4212502,SC,Penha,PENHA,2014,28718
4212502,SC,Penha,PENHA,2015,29493
4212502,SC,Penha,PENHA,2016,30262
4212502,SC,Penha,PENHA,2017,31025
4212502,SC,Penha,PENHA,2018,31764
4212502,SC,Penha,PENHA,2019,32531
4212502,SC,Penha,PENHA,2020,33284
4212502,SC,Penha,PENHA,2021,34022
4212601,SC,Peritiba,PERITIBA,2013,2958
4212601,SC,Peritiba,PERITIBA,2014,2931
4212601,SC,Peritiba,PERITIBA,2015,2906
4212601,SC,Peritiba,PERITIBA,2016,2880
4212601,SC,Peritiba,PERITIBA,2017,2855
4212601,SC,Peritiba,PERITIBA,2018,2814
4212601,SC,Peritiba,PERITIBA,2019,2787
4212601,SC,Peritiba,PERITIBA,2020,2760
4212601,SC,Peritiba,PERITIBA,2021,2733
4212650,SC,Pescaria Brava,PESCARIA BRAVA,2013,9687
4212650,SC,Pescaria Brava,PESCARIA BRAVA,2014,9761
4212650,SC,Pescaria Brava,PESCARIA BRAVA,2015,9835
4212650,SC,Pescaria Brava,PESCARIA BRAVA,2016,9908
4212650,SC,Pescaria Brava,PESCARIA BRAVA,2017,9980
4212650,SC,Pescaria Brava,PESCARIA BRAVA,2018,10022
4212650,SC,Pescaria Brava,PESCARIA BRAVA,2019,10091
4212650,SC,Pescaria Brava,PESCARIA BRAVA,2020,10159
4212650,SC,Pescaria Brava,PESCARIA BRAVA,2021,10225
4212700,SC,Petrolândia,PETROLANDIA,2013,6140
4212700,SC,Petrolândia,PETROLANDIA,2014,6110
4212700,SC,Petrolândia,PETROLANDIA,2015,6080
4212700,SC,Petrolândia,PETROLANDIA,2016,6051
4212700,SC,Petrolândia,PETROLANDIA,2017,6021
4212700,SC,Petrolândia,PETROLANDIA,2018,5971
4212700,SC,Petrolândia,PETROLANDIA,2019,5937
4212700,SC,Petrolândia,PETROLANDIA,2020,5905
4212700,SC,Petrolândia,PETROLANDIA,2021,5873
4212908,SC,Pinhalzinho,PINHALZINHO,2013,17868
4212908,SC,Pinhalzinho,PINHALZINHO,2014,18284
4212908,SC,Pinhalzinho,PINHALZINHO,2015,18696
4212908,SC,Pinhalzinho,PINHALZINHO,2016,19105
4212908,SC,Pinhalzinho,PINHALZINHO,2017,19511
4212908,SC,Pinhalzinho,PINHALZINHO,2018,19906
4212908,SC,Pinhalzinho,PINHALZINHO,2019,20313
4212908,SC,Pinhalzinho,PINHALZINHO,2020,20712
4212908,SC,Pinhalzinho,PINHALZINHO,2021,21103
4213005,SC,Pinheiro Preto,PINHEIRO PRETO,2013,3310
4213005,SC,Pinheiro Preto,PINHEIRO PRETO,2014,3353
4213005,SC,Pinheiro Preto,PINHEIRO PRETO,2015,3396
4213005,SC,Pinheiro Preto,PINHEIRO PRETO,2016,3438
4213005,SC,Pinheiro Preto,PINHEIRO PRETO,2017,3480
4213005,SC,Pinheiro Preto,PINHEIRO PRETO,2018,3513
4213005,SC,Pinheiro Preto,PINHEIRO PRETO,2019,3555
4213005,SC,Pinheiro Preto,PINHEIRO PRETO,2020,3596
4213005,SC,Pinheiro Preto,PINHEIRO PRETO,2021,3635
4213104,SC,Piratuba,PIRATUBA,2013,4533
4213104,SC,Piratuba,PIRATUBA,2014,4424
4213104,SC,Piratuba,PIRATUBA,2015,4316
4213104,SC,Piratuba,PIRATUBA,2016,4209
4213104,SC,Piratuba,PIRATUBA,2017,4102
4213104,SC,Piratuba,PIRATUBA,2018,3965
4213104,SC,Piratuba,PIRATUBA,2019,3854
4213104,SC,Piratuba,PIRATUBA,2020,3745
4213104,SC,Piratuba,PIRATUBA,2021,3637
4213153,SC,Planalto Alegre,PLANALTO ALEGRE,2013,2761
4213153,SC,Planalto Alegre,PLANALTO ALEGRE,2014,2782
4213153,SC,Planalto Alegre,PLANALTO ALEGRE,2015,2803
4213153,SC,Planalto Alegre,PLANALTO ALEGRE,2016,2823
4213153,SC,Planalto Alegre,PLANALTO ALEGRE,2017,2844
4213153,SC,Planalto Alegre,PLANALTO ALEGRE,2018,2850
4213153,SC,Planalto Alegre,PLANALTO ALEGRE,2019,2870
4213153,SC,Planalto Alegre,PLANALTO ALEGRE,2020,2888
4213153,SC,Planalto Alegre,PLANALTO ALEGRE,2021,2907
4213203,SC,Pomerode,POMERODE,2013,30009
4213203,SC,Pomerode,POMERODE,2014,30598
4213203,SC,Pomerode,POMERODE,2015,31181
4213203,SC,Pomerode,POMERODE,2016,31760
4213203,SC,Pomerode,POMERODE,2017,32334
4213203,SC,Pomerode,POMERODE,2018,32874
4213203,SC,Pomerode,POMERODE,2019,33447
4213203,SC,Pomerode,POMERODE,2020,34010
4213203,SC,Pomerode,POMERODE,2021,34561
4213302,SC,Ponte Alta,PONTE ALTA,2013,4885
4213302,SC,Ponte Alta,PONTE ALTA,2014,4855
4213302,SC,Ponte Alta,PONTE ALTA,2015,4825
4213302,SC,Ponte Alta,PONTE ALTA,2016,4796
4213302,SC,Ponte Alta,PONTE ALTA,2017,4767
4213302,SC,Ponte Alta,PONTE ALTA,2018,4714
4213302,SC,Ponte Alta,PONTE ALTA,2019,4682
4213302,SC,Ponte Alta,PONTE ALTA,2020,4650
4213302,SC,Ponte Alta,PONTE ALTA,2021,4619
4213351,SC,Ponte Alta do Norte,PONTE ALTA DO NORTE,2013,3381
4213351,SC,Ponte Alta do Norte,PONTE ALTA DO NORTE,2014,3389
4213351,SC,Ponte Alta do Norte,PONTE ALTA DO NORTE,2015,3397
4213351,SC,Ponte Alta do Norte,PONTE ALTA DO NORTE,2016,3405
4213351,SC,Ponte Alta do Norte,PONTE ALTA DO NORTE,2017,3413
4213351,SC,Ponte Alta do Norte,PONTE ALTA DO NORTE,2018,3408
4213351,SC,Ponte Alta do Norte,PONTE ALTA DO NORTE,2019,3414
4213351,SC,Ponte Alta do Norte,PONTE ALTA DO NORTE,2020,3420
4213351,SC,Ponte Alta do Norte,PONTE ALTA DO NORTE,2021,3426
4213401,SC,Ponte Serrada,PONTE SERRADA,2013,11358
4213401,SC,Ponte Serrada,PONTE SERRADA,2014,11405
4213401,SC,Ponte Serrada,PONTE SERRADA,2015,11452
4213401,SC,Ponte Serrada,PONTE SERRADA,2016,11499
4213401,SC,Ponte Serrada,PONTE SERRADA,2017,11545
4213401,SC,Ponte Serrada,PONTE SERRADA,2018,11552
4213401,SC,Ponte Serrada,PONTE SERRADA,2019,11593
4213401,SC,Ponte Serrada,PONTE SERRADA,2020,11634
4213401,SC,Ponte Serrada,PONTE SERRADA,2021,11674
4213500,SC,Porto Belo,PORTO BELO,2013,18066
4213500,SC,Porto Belo,PORTO BELO,2014,18630
4213500,SC,Porto Belo,PORTO BELO,2015,19189
4213500,SC,Porto Belo,PORTO BELO,2016,19744
4213500,SC,Porto Belo,PORTO BELO,2017,20294
4213500,SC,Porto Belo,PORTO BELO,2018,20834
4213500,SC,Porto Belo,PORTO BELO,2019,21388
4213500,SC,Porto Belo,PORTO BELO,2020,21932
4213500,SC,Porto Belo,PORTO BELO,2021,22466
4213609,SC,Porto União,PORTO UNIAO,2013,34551
4213609,SC,Porto União,PORTO UNIAO,2014,34717
4213609,SC,Porto União,PORTO UNIAO,2015,34882
4213609,SC,Porto União,PORTO UNIAO,2016,35045
4213609,SC,Porto União,PORTO UNIAO,2017,35207
4213609,SC,Porto União,PORTO UNIAO,2018,35250
4213609,SC,Porto União,PORTO UNIAO,2019,35398
4213609,SC,Porto União,PORTO UNIAO,2020,35543
4213609,SC,Porto União,PORTO UNIAO,2021,35685
4213708,SC,Pouso Redondo,POUSO REDONDO,2013,15882
4213708,SC,Pouso Redondo,POUSO REDONDO,2014,16154
4213708,SC,Pouso Redondo,POUSO REDONDO,2015,16424
4213708,SC,Pouso Redondo,POUSO REDONDO,2016,16692
4213708,SC,Pouso Redondo,POUSO REDONDO,2017,16957
4213708,SC,Pouso Redondo,POUSO REDONDO,2018,17189
4213708,SC,Pouso Redondo,POUSO REDONDO,2019,17453
4213708,SC,Pouso Redondo,POUSO REDONDO,2020,17712
4213708,SC,Pouso Redondo,POUSO REDONDO,2021,17965
4213807,SC,Praia Grande,PRAIA GRANDE,2013,7377
4213807,SC,Praia Grande,PRAIA GRANDE,2014,7374
4213807,SC,Praia Grande,PRAIA GRANDE,2015,7370
4213807,SC,Praia Grande,PRAIA GRANDE,2016,7367
4213807,SC,Praia Grande,PRAIA GRANDE,2017,7364
4213807,SC,Praia Grande,PRAIA GRANDE,2018,7326
4213807,SC,Praia Grande,PRAIA GRANDE,2019,7319
4213807,SC,Praia Grande,PRAIA GRANDE,2020,7312
4213807,SC,Praia Grande,PRAIA GRANDE,2021,7305
4213906,SC,Presidente Castello Branco,PRESIDENTE CASTELLO BRANCO,2013,1691
4213906,SC,Presidente Castello Branco,PRESIDENTE CASTELLO BRANCO,2014,1670
4213906,SC,Presidente Castello Branco,PRESIDENTE CASTELLO BRANCO,2015,1650
4213906,SC,Presidente Castello Branco,PRESIDENTE CASTELLO BRANCO,2016,1630
4213906,SC,Presidente Castello Branco,PRESIDENTE CASTELLO BRANCO,2017,1610
4213906,SC,Presidente Castello Branco,PRESIDENTE CASTELLO BRANCO,2018,1590
4213906,SC,Presidente Castello Branco,PRESIDENTE CASTELLO BRANCO,2019,1568
4213906,SC,Presidente Castello Branco,PRESIDENTE CASTELLO BRANCO,2020,1547
4213906,SC,Presidente Castello Branco,PRESIDENTE CASTELLO BRANCO,2021,1526
4214003,SC,Presidente Getúlio,PRESIDENTE GETULIO,2013,15943
4214003,SC,Presidente Getúlio,PRESIDENTE GETULIO,2014,16210
4214003,SC,Presidente Getúlio,PRESIDENTE GETULIO,2015,16474
4214003,SC,Presidente Getúlio,PRESIDENTE GETULIO,2016,16736
4214003,SC,Presidente Getúlio,PRESIDENTE GETULIO,2017,16996
4214003,SC,Presidente Getúlio,PRESIDENTE GETULIO,2018,17215
4214003,SC,Presidente Getúlio,PRESIDENTE GETULIO,2019,17471
4214003,SC,Presidente Getúlio,PRESIDENTE GETULIO,2020,17726
4214003,SC,Presidente Getúlio,PRESIDENTE GETULIO,2021,17973
4214102,SC,Presidente Nereu,PRESIDENTE NEREU,2013,2314
4214102,SC,Presidente Nereu,PRESIDENTE NEREU,2014,2312
4214102,SC,Presidente Nereu,PRESIDENTE NEREU,2015,2309
4214102,SC,Presidente Nereu,PRESIDENTE NEREU,2016,2306
4214102,SC,Presidente Nereu,PRESIDENTE NEREU,2017,2304
4214102,SC,Presidente Nereu,PRESIDENTE NEREU,2018,2290
4214102,SC,Presidente Nereu,PRESIDENTE NEREU,2019,2287
4214102,SC,Presidente Nereu,PRESIDENTE NEREU,2020,2283
4214102,SC,Presidente Nereu,PRESIDENTE NEREU,2021,2279
4214151,SC,Princesa,PRINCESA,2013,2848
4214151,SC,Princesa,PRINCESA,2014,2862
4214151,SC,Princesa,PRINCESA,2015,2877
4214151,SC,Princesa,PRINCESA,2016,2891
4214151,SC,Princesa,PRINCESA,2017,2906
4214151,SC,Princesa,PRINCESA,2018,2911
4214151,SC,Princesa,PRINCESA,2019,2924
4214151,SC,Princesa,PRINCESA,2020,2937
4214151,SC,Princesa,PRINCESA,2021,2950
4214201,SC,Quilombo,QUILOMBO,2013,10255
4214201,SC,Quilombo,QUILOMBO,2014,10201
4214201,SC,Quilombo,QUILOMBO,2015,10149
4214201,SC,Quilombo,QUILOMBO,2016,10096
4214201,SC,Quilombo,QUILOMBO,2017,10044
4214201,SC,Quilombo,QUILOMBO,2018,9946
4214201,SC,Quilombo,QUILOMBO,2019,9887
4214201,SC,Quilombo,QUILOMBO,2020,9829
4214201,SC,Quilombo,QUILOMBO,2021,9773
4214300,SC,Rancho Queimado,RANCHO QUEIMADO,2013,2827
4214300,SC,Rancho Queimado,RANCHO QUEIMADO,2014,2838
4214300,SC,Rancho Queimado,RANCHO QUEIMADO,2015,2849
4214300,SC,Rancho Queimado,RANCHO QUEIMADO,2016,2860
4214300,SC,Rancho Queimado,RANCHO QUEIMADO,2017,2871
4214300,SC,Rancho Queimado,RANCHO QUEIMADO,2018,2868
4214300,SC,Rancho Queimado,RANCHO QUEIMADO,2019,2878
4214300,SC,Rancho Queimado,RANCHO QUEIMADO,2020,2887
4214300,SC,Rancho Queimado,RANCHO QUEIMADO,2021,2897
4214409,SC,Rio das Antas,RIO DAS ANTAS,2013,6245
4214409,SC,Rio das Antas,RIO DAS ANTAS,2014,6245
4214409,SC,Rio das Antas,RIO DAS ANTAS,2015,6246
4214409,SC,Rio das Antas,RIO DAS ANTAS,2016,6246
4214409,SC,Rio das Antas,RIO DAS ANTAS,2017,6246
4214409,SC,Rio das Antas,RIO DAS ANTAS,2018,6208
4214409,SC,Rio das Antas,RIO DAS ANTAS,2019,6205
4214409,SC,Rio das Antas,RIO DAS ANTAS,2020,6202
4214409,SC,Rio das Antas,RIO DAS ANTAS,2021,6199
4214508,SC,Rio do Campo,RIO DO CAMPO,2013,6185
4214508,SC,Rio do Campo,RIO DO CAMPO,2014,6149
4214508,SC,Rio do Campo,RIO DO CAMPO,2015,6113
4214508,SC,Rio do Campo,RIO DO CAMPO,2016,6078
4214508,SC,Rio do Campo,RIO DO CAMPO,2017,6043
4214508,SC,Rio do Campo,RIO DO CAMPO,2018,5979
4214508,SC,Rio do Campo,RIO DO CAMPO,2019,5940
4214508,SC,Rio do Campo,RIO DO CAMPO,2020,5902
4214508,SC,Rio do Campo,RIO DO CAMPO,2021,5864
4214607,SC,Rio do Oeste,RIO DO OESTE,2013,7319
4214607,SC,Rio do Oeste,RIO DO OESTE,2014,7355
4214607,SC,Rio do Oeste,RIO DO OESTE,2015,7392
4214607,SC,Rio do Oeste,RIO DO OESTE,2016,7428
4214607,SC,Rio do Oeste,RIO DO OESTE,2017,7463
4214607,SC,Rio do Oeste,RIO DO OESTE,2018,7456
4214607,SC,Rio do Oeste,RIO DO OESTE,2019,7489
4214607,SC,Rio do Oeste,RIO DO OESTE,2020,7520
4214607,SC,Rio do Oeste,RIO DO OESTE,2021,7552
4214805,SC,Rio do Sul,RIO DO SUL,2013,65256
4214805,SC,Rio do Sul,RIO DO SUL,2014,66251
4214805,SC,Rio do Sul,RIO DO SUL,2015,67237
4214805,SC,Rio do Sul,RIO DO SUL,2016,68217
4214805,SC,Rio do Sul,RIO DO SUL,2017,69188
4214805,SC,Rio do Sul,RIO DO SUL,2018,70100
4214805,SC,Rio do Sul,RIO DO SUL,2019,71061
4214805,SC,Rio do Sul,RIO DO SUL,2020,72006
4214805,SC,Rio do Sul,RIO DO SUL,2021,72931
4214706,SC,Rio dos Cedros,RIO DOS CEDROS,2013,10879
4214706,SC,Rio dos Cedros,RIO DOS CEDROS,2014,11019
4214706,SC,Rio dos Cedros,RIO DOS CEDROS,2015,11157
4214706,SC,Rio dos Cedros,RIO DOS CEDROS,2016,11295
4214706,SC,Rio dos Cedros,RIO DOS CEDROS,2017,11431
4214706,SC,Rio dos Cedros,RIO DOS CEDROS,2018,11542
4214706,SC,Rio dos Cedros,RIO DOS CEDROS,2019,11676
4214706,SC,Rio dos Cedros,RIO DOS CEDROS,2020,11808
4214706,SC,Rio dos Cedros,RIO DOS CEDROS,2021,11937
4214904,SC,Rio Fortuna,RIO FORTUNA,2013,4557
4214904,SC,Rio Fortuna,RIO FORTUNA,2014,4569
4214904,SC,Rio Fortuna,RIO FORTUNA,2015,4582
4214904,SC,Rio Fortuna,RIO FORTUNA,2016,4594
4214904,SC,Rio Fortuna,RIO FORTUNA,2017,4606
4214904,SC,Rio Fortuna,RIO FORTUNA,2018,4601
4214904,SC,Rio Fortuna,RIO FORTUNA,2019,4611
4214904,SC,Rio Fortuna,RIO FORTUNA,2020,4620
4214904,SC,Rio Fortuna,RIO FORTUNA,2021,4630
4215000,SC,Rio Negrinho,RIO NEGRINHO,2013,41167
4215000,SC,Rio Negrinho,RIO NEGRINHO,2014,41386
4215000,SC,Rio Negrinho,RIO NEGRINHO,2015,41602
4215000,SC,Rio Negrinho,RIO NEGRINHO,2016,41817
4215000,SC,Rio Negrinho,RIO NEGRINHO,2017,42029
4215000,SC,Rio Negrinho,RIO NEGRINHO,2018,42106
4215000,SC,Rio Negrinho,RIO NEGRINHO,2019,42302
4215000,SC,Rio Negrinho,RIO NEGRINHO,2020,42495
4215000,SC,Rio Negrinho,RIO NEGRINHO,2021,42684
4215059,SC,Rio Rufino,RIO RUFINO,2013,2482
4215059,SC,Rio Rufino,RIO RUFINO,2014,2484
4215059,SC,Rio Rufino,RIO RUFINO,2015,2485
4215059,SC,Rio Rufino,RIO RUFINO,2016,2487
4215059,SC,Rio Rufino,RIO RUFINO,2017,2489
4215059,SC,Rio Rufino,RIO RUFINO,2018,2482
4215059,SC,Rio Rufino,RIO RUFINO,2019,2483
4215059,SC,Rio Rufino,RIO RUFINO,2020,2483
4215059,SC,Rio Rufino,RIO RUFINO,2021,2484
4215075,SC,Riqueza,RIQUEZA,2013,4810
4215075,SC,Riqueza,RIQUEZA,2014,4775
4215075,SC,Riqueza,RIQUEZA,2015,4740
4215075,SC,Riqueza,RIQUEZA,2016,4705
4215075,SC,Riqueza,RIQUEZA,2017,4670
4215075,SC,Riqueza,RIQUEZA,2018,4636
4215075,SC,Riqueza,RIQUEZA,2019,4598
4215075,SC,Riqueza,RIQUEZA,2020,4561
4215075,SC,Riqueza,RIQUEZA,2021,4525
4215109,SC,Rodeio,RODEIO,2013,11270
4215109,SC,Rodeio,RODEIO,2014,11325
4215109,SC,Rodeio,RODEIO,2015,11380
4215109,SC,Rodeio,RODEIO,2016,11434
4215109,SC,Rodeio,RODEIO,2017,11488
4215109,SC,Rodeio,RODEIO,2018,11502
4215109,SC,Rodeio,RODEIO,2019,11551
4215109,SC,Rodeio,RODEIO,2020,11600
4215109,SC,Rodeio,RODEIO,2021,11647
4215208,SC,Romelândia,ROMELANDIA,2013,5421
4215208,SC,Romelândia,ROMELANDIA,2014,5320
4215208,SC,Romelândia,ROMELANDIA,2015,5220
4215208,SC,Romelândia,ROMELANDIA,2016,5120
4215208,SC,Romelândia,ROMELANDIA,2017,5022
4215208,SC,Romelândia,ROMELANDIA,2018,4890
4215208,SC,Romelândia,ROMELANDIA,2019,4786
4215208,SC,Romelândia,ROMELANDIA,2020,4684
4215208,SC,Romelândia,ROMELANDIA,2021,4584
4215307,SC,Salete,SALETE,2013,7553
4215307,SC,Salete,SALETE,2014,7573
4215307,SC,Salete,SALETE,2015,7594
4215307,SC,Salete,SALETE,2016,7614
4215307,SC,Salete,SALETE,2017,7634
4215307,SC,Salete,SALETE,2018,7626
4215307,SC,Salete,SALETE,2019,7642
4215307,SC,Salete,SALETE,2020,7659
4215307,SC,Salete,SALETE,2021,7674
4215356,SC,Saltinho,SALTINHO,2013,3948
4215356,SC,Saltinho,SALTINHO,2014,3923
4215356,SC,Saltinho,SALTINHO,2015,3897
4215356,SC,Saltinho,SALTINHO,2016,3872
4215356,SC,Saltinho,SALTINHO,2017,3847
4215356,SC,Saltinho,SALTINHO,2018,3808
4215356,SC,Saltinho,SALTINHO,2019,3781
4215356,SC,Saltinho,SALTINHO,2020,3754
4215356,SC,Saltinho,SALTINHO,2021,3727
4215406,SC,Salto Veloso,SALTO VELOSO,2013,4495
4215406,SC,Salto Veloso,SALTO VELOSO,2014,4536
4215406,SC,Salto Veloso,SALTO VELOSO,2015,4576
4215406,SC,Salto Veloso,SALTO VELOSO,2016,4616
4215406,SC,Salto Veloso,SALTO VELOSO,2017,4655
4215406,SC,Salto Veloso,SALTO VELOSO,2018,4680
4215406,SC,Salto Veloso,SALTO VELOSO,2019,4718
4215406,SC,Salto Veloso,SALTO VELOSO,2020,4756
4215406,SC,Salto Veloso,SALTO VELOSO,2021,4792
4215455,SC,Sangão,SANGAO,2013,11294
4215455,SC,Sangão,SANGAO,2014,11532
4215455,SC,Sangão,SANGAO,2015,11767
4215455,SC,Sangão,SANGAO,2016,12001
4215455,SC,Sangão,SANGAO,2017,12233
4215455,SC,Sangão,SANGAO,2018,12446
4215455,SC,Sangão,SANGAO,2019,12678
4215455,SC,Sangão,SANGAO,2020,12905
4215455,SC,Sangão,SANGAO,2021,13128
4215505,SC,Santa Cecília,SANTA CECILIA,2013,16315
4215505,SC,Santa Cecília,SANTA CECILIA,2014,16413
4215505,SC,Santa Cecília,SANTA CECILIA,2015,16510
4215505,SC,Santa Cecília,SANTA CECILIA,2016,16606
4215505,SC,Santa Cecília,SANTA CECILIA,2017,16701
4215505,SC,Santa Cecília,SANTA CECILIA,2018,16741
4215505,SC,Santa Cecília,SANTA CECILIA,2019,16830
4215505,SC,Santa Cecília,SANTA CECILIA,2020,16918
4215505,SC,Santa Cecília,SANTA CECILIA,2021,17004
4215554,SC,Santa Helena,SANTA HELENA,2013,2354
4215554,SC,Santa Helena,SANTA HELENA,2014,2331
4215554,SC,Santa Helena,SANTA HELENA,2015,2309
4215554,SC,Santa Helena,SANTA HELENA,2016,2288
4215554,SC,Santa Helena,SANTA HELENA,2017,2266
4215554,SC,Santa Helena,SANTA HELENA,2018,2247
4215554,SC,Santa Helena,SANTA HELENA,2019,2223
4215554,SC,Santa Helena,SANTA HELENA,2020,2200
4215554,SC,Santa Helena,SANTA HELENA,2021,2178
4215604,SC,Santa Rosa de Lima,SANTA ROSA DE LIMA,2013,2116
4215604,SC,Santa Rosa de Lima,SANTA ROSA DE LIMA,2014,2122
4215604,SC,Santa Rosa de Lima,SANTA ROSA DE LIMA,2015,2128
4215604,SC,Santa Rosa de Lima,SANTA ROSA DE LIMA,2016,2133
4215604,SC,Santa Rosa de Lima,SANTA ROSA DE LIMA,2017,2139
4215604,SC,Santa Rosa de Lima,SANTA ROSA DE LIMA,2018,2137
4215604,SC,Santa Rosa de Lima,SANTA ROSA DE LIMA,2019,2142
4215604,SC,Santa Rosa de Lima,SANTA ROSA DE LIMA,2020,2147
4215604,SC,Santa Rosa de Lima,SANTA ROSA DE LIMA,2021,2151
4215653,SC,Santa Rosa do Sul,SANTA ROSA DO SUL,2013,8261
4215653,SC,Santa Rosa do Sul,SANTA ROSA DO SUL,2014,8285
4215653,SC,Santa Rosa do Sul,SANTA ROSA DO SUL,2015,8309
4215653,SC,Santa Rosa do Sul,SANTA ROSA DO SUL,2016,8333
4215653,SC,Santa Rosa do Sul,SANTA ROSA DO SUL,2017,8356
4215653,SC,Santa Rosa do Sul,SANTA ROSA DO SUL,2018,8338
4215653,SC,Santa Rosa do Sul,SANTA ROSA DO SUL,2019,8358
4215653,SC,Santa Rosa do Sul,SANTA ROSA DO SUL,2020,8378
4215653,SC,Santa Rosa do Sul,SANTA ROSA DO SUL,2021,8397
4215679,SC,Santa Terezinha,SANTA TEREZINHA,2013,8883
4215679,SC,Santa Terezinha,SANTA TEREZINHA,2014,8873
4215679,SC,Santa Terezinha,SANTA TEREZINHA,2015,8864
4215679,SC,Santa Terezinha,SANTA TEREZINHA,2016,8855
