uf,municipio,data_referencia,total_violencia_grave,maximo_12m_ate_data_consulta,maximo_real_proximos_6m,data_fim_horizonte,alerta_violencia_grave_proximos_6m,probabilidade_alerta,alerta_previsto
SC,CORONEL FREITAS,2024-09-01,0,1.0,0.0,2025-03-01,0,0.14937824048660184,1
SC,CORONEL FREITAS,2024-10-01,0,1.0,0.0,2025-04-01,0,0.14231051064661368,1
SC,CORONEL FREITAS,2024-11-01,0,1.0,3.0,2025-05-01,1,0.14692291929036785,1
SC,CORONEL FREITAS,2024-12-01,0,1.0,3.0,2025-06-01,1,0.1361871445292199,1
SC,CORONEL FREITAS,2025-01-01,0,1.0,3.0,2025-07-01,1,0.12932624621142375,1
SC,CORONEL FREITAS,2025-02-01,0,1.0,3.0,2025-08-01,1,0.12089359945155115,1
SC,CORONEL FREITAS,2025-03-01,0,1.0,3.0,2025-09-01,1,0.07781516791062142,0
SC,CORONEL FREITAS,2025-04-01,0,1.0,3.0,2025-10-01,1,0.07781516791062142,0
SC,CORONEL FREITAS,2025-05-01,3,3.0,0.0,2025-11-01,0,0.057631867851420875,0
SC,CORONEL FREITAS,2025-06-01,0,3.0,3.0,2025-12-01,0,0.025382959476110165,0
SC,CORONEL MARTINS,2024-07-01,0,2.0,1.0,2025-01-01,0,0.047475886424974675,0
SC,CORONEL MARTINS,2024-08-01,0,2.0,1.0,2025-02-01,0,0.04773143403446072,0
SC,CORONEL MARTINS,2024-09-01,0,2.0,1.0,2025-03-01,0,0.047359730426475344,0
SC,CORONEL MARTINS,2024-10-01,0,2.0,1.0,2025-04-01,0,0.047359730426475344,0
SC,CORONEL MARTINS,2024-11-01,0,1.0,1.0,2025-05-01,0,0.16677574522396243,1
SC,CORONEL MARTINS,2024-12-01,1,1.0,1.0,2025-06-01,0,0.19582936344435123,1
SC,CORONEL MARTINS,2025-01-01,0,1.0,1.0,2025-07-01,0,0.21508405976936865,1
SC,CORONEL MARTINS,2025-02-01,1,1.0,0.0,2025-08-01,0,0.24670547223206196,1
SC,CORONEL MARTINS,2025-03-01,0,1.0,0.0,2025-09-01,0,0.2110203284776327,1
SC,CORONEL MARTINS,2025-04-01,0,1.0,0.0,2025-10-01,0,0.20863162575441474,1
SC,CORONEL MARTINS,2025-05-01,0,1.0,0.0,2025-11-01,0,0.19307938837263042,1
SC,CORONEL MARTINS,2025-06-01,0,1.0,0.0,2025-12-01,0,0.19763037511433387,1
SC,CORREIA PINTO,2024-07-01,1,4.0,4.0,2025-01-01,0,0.19765179675933253,1
SC,CORREIA PINTO,2024-08-01,1,4.0,4.0,2025-02-01,0,0.1740537556608966,1
SC,CORREIA PINTO,2024-09-01,4,4.0,3.0,2025-03-01,0,0.19936310382016215,1
SC,CORREIA PINTO,2024-10-01,0,4.0,3.0,2025-04-01,0,0.1722568965545928,1
SC,CORREIA PINTO,2024-11-01,0,4.0,3.0,2025-05-01,0,0.15359217596014468,1
SC,CORREIA PINTO,2024-12-01,3,4.0,1.0,2025-06-01,0,0.20896853311633326,1
SC,CORREIA PINTO,2025-01-01,0,4.0,1.0,2025-07-01,0,0.12463139829665819,1
SC,CORREIA PINTO,2025-02-01,1,4.0,1.0,2025-08-01,0,0.1528586207999098,1
SC,CORREIA PINTO,2025-03-01,1,4.0,1.0,2025-09-01,0,0.13089591159628036,1
SC,CORREIA PINTO,2025-04-01,0,4.0,1.0,2025-10-01,0,0.15260542797159346,1
SC,CORREIA PINTO,2025-05-01,0,4.0,1.0,2025-11-01,0,0.0801868585235837,0
SC,CORREIA PINTO,2025-06-01,0,4.0,1.0,2025-12-01,0,0.07925976703222214,0
SC,CORUPA,2024-07-01,0,2.0,0.0,2025-01-01,0,0.22793973590887234,1
SC,CORUPA,2024-08-01,0,2.0,0.0,2025-02-01,0,0.14887509495891615,1
SC,CORUPA,2024-09-01,0,2.0,0.0,2025-03-01,0,0.09956305709762645,0
SC,CORUPA,2024-10-01,0,2.0,0.0,2025-04-01,0,0.09825448316354365,0
SC,CORUPA,2024-11-01,0,2.0,0.0,2025-05-01,0,0.10720290249165453,0
SC,CORUPA,2024-12-01,0,2.0,0.0,2025-06-01,0,0.04492122592921001,0
SC,CORUPA,2025-01-01,0,1.0,0.0,2025-07-01,0,0.2573426120038971,1
SC,CORUPA,2025-02-01,0,1.0,0.0,2025-08-01,0,0.196038460902343,1
SC,CORUPA,2025-03-01,0,1.0,0.0,2025-09-01,0,0.196038460902343,1
SC,CORUPA,2025-04-01,0,0.0,0.0,2025-10-01,0,0.3439105575687419,1
SC,CORUPA,2025-05-01,0,0.0,0.0,2025-11-01,0,0.2714172205829711,1
SC,CORUPA,2025-06-01,0,0.0,0.0,2025-12-01,0,0.26930068545124286,1
SC,CRICIUMA,2024-07-01,4,8.0,3.0,2025-01-01,0,0.40732210511140904,1
SC,CRICIUMA,2024-08-01,2,7.0,8.0,2025-02-01,1,0.5601334788887118,1
SC,CRICIUMA,2024-09-01,3,7.0,8.0,2025-03-01,1,0.5594350483030813,1
SC,CRICIUMA,2024-10-01,0,7.0,8.0,2025-04-01,1,0.35758073675835506,1
SC,CRICIUMA,2024-11-01,1,7.0,8.0,2025-05-01,1,0.40049205584461994,1
SC,CRICIUMA,2024-12-01,1,7.0,8.0,2025-06-01,1,0.2810112844130687,1
SC,CRICIUMA,2025-01-01,0,7.0,8.0,2025-07-01,1,0.14768677135666433,1
SC,CRICIUMA,2025-02-01,8,8.0,7.0,2025-08-01,0,0.23987865878963793,1
SC,CRICIUMA,2025-03-01,4,8.0,7.0,2025-09-01,0,0.18922814162015975,1
SC,CRICIUMA,2025-04-01,7,8.0,6.0,2025-10-01,0,0.3528437849967264,1
SC,CRICIUMA,2025-05-01,2,8.0,9.0,2025-11-01,1,0.323322291454322,1
SC,CRICIUMA,2025-06-01,5,8.0,9.0,2025-12-01,1,0.25221481891186875,1
SC,CUNHA PORA,2024-07-01,0,2.0,1.0,2025-01-01,0,0.06310793150680552,0
SC,CUNHA PORA,2024-08-01,1,2.0,0.0,2025-02-01,0,0.1080432435372593,0
SC,CUNHA PORA,2024-09-01,0,2.0,0.0,2025-03-01,0,0.09002904890335857,0
SC,CUNHA PORA,2024-10-01,0,2.0,0.0,2025-04-01,0,0.07077865395057918,0
SC,CUNHA PORA,2024-11-01,0,2.0,0.0,2025-05-01,0,0.07073344300417783,0
SC,CUNHA PORA,2024-12-01,0,2.0,0.0,2025-06-01,0,0.0898077730566292,0
SC,CUNHA PORA,2025-01-01,0,2.0,0.0,2025-07-01,0,0.052702873745594465,0
SC,CUNHA PORA,2025-02-01,0,2.0,0.0,2025-08-01,0,0.050071137318931765,0
SC,CUNHA PORA,2025-03-01,0,2.0,0.0,2025-09-01,0,0.050071137318931765,0
SC,CUNHA PORA,2025-04-01,0,2.0,0.0,2025-10-01,0,0.050071137318931765,0
SC,CUNHA PORA,2025-05-01,0,2.0,1.0,2025-11-01,0,0.05032358609810946,0
SC,CUNHA PORA,2025-06-01,0,1.0,1.0,2025-12-01,0,0.14937968385217687,1
SC,CUNHATAI,2024-07-01,0,1.0,0.0,2025-01-01,0,0.08233115807451241,0
SC,CUNHATAI,2024-08-01,0,1.0,0.0,2025-02-01,0,0.08390490809114645,0
SC,CUNHATAI,2024-09-01,0,1.0,0.0,2025-03-01,0,0.08453798402123713,0
SC,CUNHATAI,2024-10-01,0,1.0,0.0,2025-04-01,0,0.08390490809114645,0
SC,CUNHATAI,2024-11-01,0,1.0,0.0,2025-05-01,0,0.08390490809114645,0
SC,CUNHATAI,2024-12-01,0,1.0,0.0,2025-06-01,0,0.08102274900029366,0
SC,CUNHATAI,2025-01-01,0,1.0,0.0,2025-07-01,0,0.078195982012588,0
SC,CUNHATAI,2025-02-01,0,1.0,0.0,2025-08-01,0,0.07781516791062142,0
SC,CUNHATAI,2025-03-01,0,0.0,0.0,2025-09-01,0,0.3439105575687419,1
SC,CUNHATAI,2025-04-01,0,0.0,0.0,2025-10-01,0,0.2703714176702249,1
SC,CUNHATAI,2025-05-01,0,0.0,0.0,2025-11-01,0,0.2714172205829711,1
SC,CUNHATAI,2025-06-01,0,0.0,0.0,2025-12-01,0,0.26930068545124286,1
SC,CURITIBANOS,2024-07-01,5,5.0,4.0,2025-01-01,0,0.244245808239644,1
SC,CURITIBANOS,2024-08-01,1,5.0,4.0,2025-02-01,0,0.21182047384241667,1
SC,CURITIBANOS,2024-09-01,4,5.0,2.0,2025-03-01,0,0.37813615831710723,1
SC,CURITIBANOS,2024-10-01,1,5.0,2.0,2025-04-01,0,0.2944017907128736,1
SC,CURITIBANOS,2024-11-01,2,5.0,4.0,2025-05-01,0,0.19054790897905577,1
SC,CURITIBANOS,2024-12-01,1,5.0,4.0,2025-06-01,0,0.2578036106282386,1
SC,CURITIBANOS,2025-01-01,2,5.0,4.0,2025-07-01,0,0.2703372791409942,1
SC,CURITIBANOS,2025-02-01,2,5.0,4.0,2025-08-01,0,0.3056175278536768,1
SC,CURITIBANOS,2025-03-01,2,5.0,4.0,2025-09-01,0,0.369811115838671,1
SC,CURITIBANOS,2025-04-01,0,5.0,4.0,2025-10-01,0,0.20879262368517806,1
SC,CURITIBANOS,2025-05-01,4,5.0,3.0,2025-11-01,0,0.3120768993940312,1
SC,CURITIBANOS,2025-06-01,3,5.0,3.0,2025-12-01,0,0.2957244966361093,1
SC,DESCANSO,2024-07-01,1,2.0,0.0,2025-01-01,0,0.1751861564632524,1
SC,DESCANSO,2024-08-01,0,2.0,0.0,2025-02-01,0,0.14460568178428232,1
SC,DESCANSO,2024-09-01,0,2.0,0.0,2025-03-01,0,0.07892299421443828,0
SC,DESCANSO,2024-10-01,0,2.0,0.0,2025-04-01,0,0.07128803427283953,0
SC,DESCANSO,2024-11-01,0,2.0,0.0,2025-05-01,0,0.07289669708800248,0
SC,DESCANSO,2024-12-01,0,2.0,0.0,2025-06-01,0,0.06908871577768695,0
SC,DESCANSO,2025-01-01,0,1.0,0.0,2025-07-01,0,0.17385987041246945,1
SC,DESCANSO,2025-02-01,0,1.0,0.0,2025-08-01,0,0.12399809730261482,1
SC,DESCANSO,2025-03-01,0,1.0,0.0,2025-09-01,0,0.12399809730261482,1
SC,DESCANSO,2025-04-01,0,1.0,0.0,2025-10-01,0,0.1378603449590428,1
SC,DESCANSO,2025-05-01,0,1.0,0.0,2025-11-01,0,0.0944967475352998,0
SC,DESCANSO,2025-06-01,0,1.0,0.0,2025-12-01,0,0.09465099802907288,0
SC,DIONISIO CERQUEIRA,2024-07-01,1,9.0,5.0,2025-01-01,0,0.039932569918959486,0
SC,DIONISIO CERQUEIRA,2024-08-01,1,9.0,5.0,2025-02-01,0,0.03975725484947178,0
SC,DIONISIO CERQUEIRA,2024-09-01,0,9.0,5.0,2025-03-01,0,0.040644789701280916,0
SC,DIONISIO CERQUEIRA,2024-10-01,5,9.0,4.0,2025-04-01,0,0.10571020026374178,0
SC,DIONISIO CERQUEIRA,2024-11-01,3,5.0,4.0,2025-05-01,0,0.19327095732735722,1
SC,DIONISIO CERQUEIRA,2024-12-01,4,5.0,3.0,2025-06-01,0,0.25070086569111605,1
SC,DIONISIO CERQUEIRA,2025-01-01,0,5.0,3.0,2025-07-01,0,0.16706857834009034,1
SC,DIONISIO CERQUEIRA,2025-02-01,3,5.0,2.0,2025-08-01,0,0.20012832585460863,1
SC,DIONISIO CERQUEIRA,2025-03-01,1,5.0,4.0,2025-09-01,0,0.21251607417669188,1
SC,DIONISIO CERQUEIRA,2025-04-01,0,5.0,4.0,2025-10-01,0,0.13530553988748956,1
SC,DIONISIO CERQUEIRA,2025-05-01,0,5.0,4.0,2025-11-01,0,0.08675855742960425,0
SC,DIONISIO CERQUEIRA,2025-06-01,0,5.0,4.0,2025-12-01,0,0.07988848701665018,0
SC,DONA EMMA,2024-07-01,0,1.0,0.0,2025-01-01,0,0.12094052711636004,1
SC,DONA EMMA,2024-08-01,0,1.0,0.0,2025-02-01,0,0.12226961761728744,1
SC,DONA EMMA,2024-09-01,0,1.0,0.0,2025-03-01,0,0.12226961761728744,1
SC,DONA EMMA,2024-10-01,0,1.0,0.0,2025-04-01,0,0.12226961761728744,1
SC,DONA EMMA,2024-11-01,0,1.0,0.0,2025-05-01,0,0.12226961761728744,1
SC,DONA EMMA,2024-12-01,0,1.0,0.0,2025-06-01,0,0.11151536841830162,1
SC,DONA EMMA,2025-01-01,0,0.0,1.0,2025-07-01,1,0.3451062693486835,1
SC,DONA EMMA,2025-02-01,0,0.0,1.0,2025-08-01,1,0.2703714176702249,1
SC,DONA EMMA,2025-03-01,0,0.0,1.0,2025-09-01,1,0.2703714176702249,1
SC,DONA EMMA,2025-04-01,0,0.0,1.0,2025-10-01,1,0.2703714176702249,1
SC,DONA EMMA,2025-05-01,0,0.0,1.0,2025-11-01,1,0.2714172205829711,1
SC,DONA EMMA,2025-06-01,0,0.0,1.0,2025-12-01,1,0.26930068545124286,1
SC,DOUTOR PEDRINHO,2024-07-01,0,0.0,0.0,2025-01-01,0,0.28415786758253525,1
SC,DOUTOR PEDRINHO,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2883771687458764,1
SC,DOUTOR PEDRINHO,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2883771687458764,1
SC,DOUTOR PEDRINHO,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2883771687458764,1
SC,DOUTOR PEDRINHO,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2883771687458764,1
SC,DOUTOR PEDRINHO,2024-12-01,0,0.0,0.0,2025-06-01,0,0.2821939892040678,1
SC,DOUTOR PEDRINHO,2025-01-01,0,0.0,0.0,2025-07-01,0,0.2714172205829711,1
SC,DOUTOR PEDRINHO,2025-02-01,0,0.0,0.0,2025-08-01,0,0.2703714176702249,1
SC,DOUTOR PEDRINHO,2025-03-01,0,0.0,0.0,2025-09-01,0,0.2703714176702249,1
SC,DOUTOR PEDRINHO,2025-04-01,0,0.0,0.0,2025-10-01,0,0.2703714176702249,1
SC,DOUTOR PEDRINHO,2025-05-01,0,0.0,0.0,2025-11-01,0,0.2714172205829711,1
SC,DOUTOR PEDRINHO,2025-06-01,0,0.0,0.0,2025-12-01,0,0.26930068545124286,1
SC,ENTRE RIOS,2024-07-01,2,2.0,1.0,2025-01-01,0,0.08868205987845125,0
SC,ENTRE RIOS,2024-08-01,0,2.0,1.0,2025-02-01,0,0.0465907743712006,0
SC,ENTRE RIOS,2024-09-01,0,2.0,2.0,2025-03-01,0,0.037285204245789114,0
SC,ENTRE RIOS,2024-10-01,0,2.0,2.0,2025-04-01,0,0.03837054267778122,0
SC,ENTRE RIOS,2024-11-01,1,2.0,2.0,2025-05-01,0,0.07906221956034215,0
SC,ENTRE RIOS,2024-12-01,0,2.0,2.0,2025-06-01,0,0.06189015651899581,0
SC,ENTRE RIOS,2025-01-01,0,2.0,2.0,2025-07-01,0,0.057770222658519506,0
SC,ENTRE RIOS,2025-02-01,0,2.0,2.0,2025-08-01,0,0.055737480208437315,0
SC,ENTRE RIOS,2025-03-01,2,2.0,0.0,2025-09-01,0,0.12127253979883285,1
SC,ENTRE RIOS,2025-04-01,0,2.0,0.0,2025-10-01,0,0.09929742714801867,0
SC,ENTRE RIOS,2025-05-01,0,2.0,1.0,2025-11-01,0,0.0962747793427718,0
SC,ENTRE RIOS,2025-06-01,0,2.0,1.0,2025-12-01,0,0.08549631087991894,0
SC,ERMO,2024-07-01,0,1.0,0.0,2025-01-01,0,0.0870450349511892,0
SC,ERMO,2024-08-01,0,1.0,0.0,2025-02-01,0,0.08390490809114645,0
SC,ERMO,2024-09-01,0,1.0,0.0,2025-03-01,0,0.08390490809114645,0
SC,ERMO,2024-10-01,0,1.0,0.0,2025-04-01,0,0.08453798402123713,0
SC,ERMO,2024-11-01,0,1.0,0.0,2025-05-01,0,0.08390490809114645,0
SC,ERMO,2024-12-01,0,1.0,0.0,2025-06-01,0,0.08102274900029366,0
SC,ERMO,2025-01-01,0,1.0,0.0,2025-07-01,0,0.078195982012588,0
SC,ERMO,2025-02-01,0,1.0,0.0,2025-08-01,0,0.07781516791062142,0
SC,ERMO,2025-03-01,0,1.0,0.0,2025-09-01,0,0.07781516791062142,0
SC,ERMO,2025-04-01,0,0.0,0.0,2025-10-01,0,0.3439105575687419,1
SC,ERMO,2025-05-01,0,0.0,0.0,2025-11-01,0,0.2714172205829711,1
SC,ERMO,2025-06-01,0,0.0,0.0,2025-12-01,0,0.26930068545124286,1
SC,ERVAL VELHO,2024-07-01,0,0.0,0.0,2025-01-01,0,0.28415786758253525,1
SC,ERVAL VELHO,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2883771687458764,1
SC,ERVAL VELHO,2024-09-01,0,0.0,1.0,2025-03-01,1,0.2883771687458764,1
SC,ERVAL VELHO,2024-10-01,0,0.0,1.0,2025-04-01,1,0.2883771687458764,1
SC,ERVAL VELHO,2024-11-01,0,0.0,1.0,2025-05-01,1,0.2883771687458764,1
SC,ERVAL VELHO,2024-12-01,0,0.0,1.0,2025-06-01,1,0.2821939892040678,1
SC,ERVAL VELHO,2025-01-01,0,0.0,1.0,2025-07-01,1,0.2714172205829711,1
SC,ERVAL VELHO,2025-02-01,0,0.0,1.0,2025-08-01,1,0.2703714176702249,1
SC,ERVAL VELHO,2025-03-01,1,1.0,0.0,2025-09-01,0,0.1069873574505159,0
SC,ERVAL VELHO,2025-04-01,0,1.0,0.0,2025-10-01,0,0.0957521244670399,0
SC,ERVAL VELHO,2025-05-01,0,1.0,3.0,2025-11-01,1,0.08249788853245046,0
SC,ERVAL VELHO,2025-06-01,0,1.0,3.0,2025-12-01,1,0.08283118178964907,0
SC,FAXINAL DOS GUEDES,2024-07-01,0,1.0,0.0,2025-01-01,0,0.14601272860504957,1
SC,FAXINAL DOS GUEDES,2024-08-01,0,1.0,0.0,2025-02-01,0,0.14235570208578058,1
SC,FAXINAL DOS GUEDES,2024-09-01,0,1.0,0.0,2025-03-01,0,0.1417266222289004,1
SC,FAXINAL DOS GUEDES,2024-10-01,0,1.0,0.0,2025-04-01,0,0.13659061752758692,1
SC,FAXINAL DOS GUEDES,2024-11-01,0,1.0,0.0,2025-05-01,0,0.13562548671788402,1
SC,FAXINAL DOS GUEDES,2024-12-01,0,1.0,1.0,2025-06-01,0,0.13122119221666043,1
SC,FAXINAL DOS GUEDES,2025-01-01,0,1.0,1.0,2025-07-01,0,0.12457439174903853,1
SC,FAXINAL DOS GUEDES,2025-02-01,0,1.0,1.0,2025-08-01,0,0.12399809730261482,1
SC,FAXINAL DOS GUEDES,2025-03-01,0,1.0,1.0,2025-09-01,0,0.12089359945155115,1
SC,FAXINAL DOS GUEDES,2025-04-01,0,0.0,1.0,2025-10-01,1,0.3439105575687419,1
SC,FAXINAL DOS GUEDES,2025-05-01,0,0.0,1.0,2025-11-01,1,0.2714172205829711,1
SC,FAXINAL DOS GUEDES,2025-06-01,1,1.0,1.0,2025-12-01,0,0.10321691302760357,0
SC,FLOR DO SERTAO,2024-07-01,0,0.0,0.0,2025-01-01,0,0.28415786758253525,1
SC,FLOR DO SERTAO,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2883771687458764,1
SC,FLOR DO SERTAO,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2883771687458764,1
SC,FLOR DO SERTAO,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2883771687458764,1
SC,FLOR DO SERTAO,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2883771687458764,1
SC,FLOR DO SERTAO,2024-12-01,0,0.0,0.0,2025-06-01,0,0.2821939892040678,1
SC,FLOR DO SERTAO,2025-01-01,0,0.0,0.0,2025-07-01,0,0.2714172205829711,1
SC,FLOR DO SERTAO,2025-02-01,0,0.0,0.0,2025-08-01,0,0.2703714176702249,1
SC,FLOR DO SERTAO,2025-03-01,0,0.0,0.0,2025-09-01,0,0.2703714176702249,1
SC,FLOR DO SERTAO,2025-04-01,0,0.0,0.0,2025-10-01,0,0.2703714176702249,1
SC,FLOR DO SERTAO,2025-05-01,0,0.0,0.0,2025-11-01,0,0.2714172205829711,1
SC,FLOR DO SERTAO,2025-06-01,0,0.0,0.0,2025-12-01,0,0.26930068545124286,1
SC,FLORIANOPOLIS,2024-07-01,7,23.0,19.0,2025-01-01,0,0.1515464823559398,1
SC,FLORIANOPOLIS,2024-08-01,10,23.0,19.0,2025-02-01,0,0.21388823818851846,1
SC,FLORIANOPOLIS,2024-09-01,8,23.0,20.0,2025-03-01,0,0.1436988352266057,1
SC,FLORIANOPOLIS,2024-10-01,14,23.0,20.0,2025-04-01,0,0.28641341586099933,1
SC,FLORIANOPOLIS,2024-11-01,11,23.0,20.0,2025-05-01,0,0.2051181949564397,1
SC,FLORIANOPOLIS,2024-12-01,15,23.0,20.0,2025-06-01,0,0.2884455419600589,1
SC,FLORIANOPOLIS,2025-01-01,19,23.0,20.0,2025-07-01,0,0.41925391832200176,1
SC,FLORIANOPOLIS,2025-02-01,14,23.0,20.0,2025-08-01,0,0.4041354832439763,1
SC,FLORIANOPOLIS,2025-03-01,20,20.0,18.0,2025-09-01,0,0.445995468156428,1
SC,FLORIANOPOLIS,2025-04-01,13,20.0,18.0,2025-10-01,0,0.5296600196906412,1
SC,FLORIANOPOLIS,2025-05-01,18,20.0,17.0,2025-11-01,0,0.5952763836300747,1
SC,FLORIANOPOLIS,2025-06-01,17,20.0,14.0,2025-12-01,0,0.6548397423375786,1
SC,FORMOSA DO SUL,2024-07-01,0,0.0,0.0,2025-01-01,0,0.3751993375555137,1
SC,FORMOSA DO SUL,2024-08-01,0,0.0,0.0,2025-02-01,0,0.2883771687458764,1
SC,FORMOSA DO SUL,2024-09-01,0,0.0,0.0,2025-03-01,0,0.2883771687458764,1
SC,FORMOSA DO SUL,2024-10-01,0,0.0,0.0,2025-04-01,0,0.2883771687458764,1
SC,FORMOSA DO SUL,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2883771687458764,1
SC,FORMOSA DO SUL,2024-12-01,0,0.0,0.0,2025-06-01,0,0.2821939892040678,1
SC,FORMOSA DO SUL,2025-01-01,0,0.0,0.0,2025-07-01,0,0.2714172205829711,1
SC,FORMOSA DO SUL,2025-02-01,0,0.0,0.0,2025-08-01,0,0.2703714176702249,1
SC,FORMOSA DO SUL,2025-03-01,0,0.0,0.0,2025-09-01,0,0.2703714176702249,1
SC,FORMOSA DO SUL,2025-04-01,0,0.0,0.0,2025-10-01,0,0.2703714176702249,1
SC,FORMOSA DO SUL,2025-05-01,0,0.0,0.0,2025-11-01,0,0.2714172205829711,1
SC,FORMOSA DO SUL,2025-06-01,0,0.0,0.0,2025-12-01,0,0.26930068545124286,1
SC,FORQUILHINHA,2024-07-01,0,2.0,3.0,2025-01-01,1,0.04881334104584957,0
SC,FORQUILHINHA,2024-08-01,0,2.0,3.0,2025-02-01,1,0.04984469120363907,0
SC,FORQUILHINHA,2024-09-01,0,2.0,3.0,2025-03-01,1,0.05139065496070482,0
SC,FORQUILHINHA,2024-10-01,1,2.0,3.0,2025-04-01,1,0.10919685359809302,1
SC,FORQUILHINHA,2024-11-01,3,3.0,3.0,2025-05-01,0,0.06896024604466927,0
SC,FORQUILHINHA,2024-12-01,0,3.0,3.0,2025-06-01,0,0.05256123298830728,0
SC,FORQUILHINHA,2025-01-01,3,3.0,1.0,2025-07-01,0,0.14700244199912146,1
SC,FORQUILHINHA,2025-02-01,0,3.0,1.0,2025-08-01,0,0.07808847390260873,0
SC,FORQUILHINHA,2025-03-01,1,3.0,1.0,2025-09-01,0,0.09157129306278392,0
SC,FORQUILHINHA,2025-04-01,0,3.0,1.0,2025-10-01,0,0.05335765278205906,0
SC,FORQUILHINHA,2025-05-01,0,3.0,1.0,2025-11-01,0,0.04216760395760638,0
SC,FORQUILHINHA,2025-06-01,0,3.0,2.0,2025-12-01,0,0.03716061644770927,0
SC,FRAIBURGO,2024-07-01,1,1.0,4.0,2025-01-01,1,0.5822798052411231,1
SC,FRAIBURGO,2024-08-01,3,3.0,4.0,2025-02-01,1,0.10969898950851523,1
SC,FRAIBURGO,2024-09-01,0,3.0,4.0,2025-03-01,1,0.07496825678907731,0
SC,FRAIBURGO,2024-10-01,4,4.0,1.0,2025-04-01,0,0.21598746692136567,1
SC,FRAIBURGO,2024-11-01,0,4.0,2.0,2025-05-01,0,0.08819496473118091,0
SC,FRAIBURGO,2024-12-01,0,4.0,2.0,2025-06-01,0,0.061032810305857464,0
SC,FRAIBURGO,2025-01-01,0,4.0,2.0,2025-07-01,0,0.028622404665845324,0
SC,FRAIBURGO,2025-02-01,1,4.0,2.0,2025-08-01,0,0.059599605838336796,0
SC,FRAIBURGO,2025-03-01,1,4.0,2.0,2025-09-01,0,0.08725365051207752,0
SC,FRAIBURGO,2025-04-01,0,4.0,2.0,2025-10-01,0,0.11403418335499674,1
SC,FRAIBURGO,2025-05-01,2,4.0,4.0,2025-11-01,0,0.19119114972638074,1
SC,FRAIBURGO,2025-06-01,1,4.0,4.0,2025-12-01,0,0.2665144976742107,1
SC,FREI ROGERIO,2024-07-01,0,2.0,0.0,2025-01-01,0,0.06149324427694244,0
SC,FREI ROGERIO,2024-08-01,0,2.0,0.0,2025-02-01,0,0.03437977189727621,0
SC,FREI ROGERIO,2024-09-01,0,2.0,0.0,2025-03-01,0,0.03437977189727621,0
SC,FREI ROGERIO,2024-10-01,0,0.0,0.0,2025-04-01,0,0.3760863243602759,1
SC,FREI ROGERIO,2024-11-01,0,0.0,0.0,2025-05-01,0,0.2883771687458764,1
SC,FREI ROGERIO,2024-12-01,0,0.0,0.0,2025-06-01,0,0.2821939892040678,1
SC,FREI ROGERIO,2025-01-01,0,0.0,0.0,2025-07-01,0,0.2714172205829711,1
SC,FREI ROGERIO,2025-02-01,0,0.0,0.0,2025-08-01,0,0.2703714176702249,1
SC,FREI ROGERIO,2025-03-01,0,0.0,0.0,2025-09-01,0,0.2703714176702249,1
SC,FREI ROGERIO,2025-04-01,0,0.0,0.0,2025-10-01,0,0.2703714176702249,1
SC,FREI ROGERIO,2025-05-01,0,0.0,0.0,2025-11-01,0,0.2714172205829711,1
SC,FREI ROGERIO,2025-06-01,0,0.0,0.0,2025-12-01,0,0.26930068545124286,1
SC,GALVAO,2024-07-01,0,1.0,0.0,2025-01-01,0,0.08540568732740207,0
SC,GALVAO,2024-08-01,0,1.0,0.0,2025-02-01,0,0.08870018074696345,0
SC,GALVAO,2024-09-01,0,1.0,0.0,2025-03-01,0,0.08390490809114645,0
SC,GALVAO,2024-10-01,0,1.0,0.0,2025-04-01,0,0.08390490809114645,0
SC,GALVAO,2024-11-01,0,1.0,0.0,2025-05-01,0,0.08453798402123713,0
SC,GALVAO,2024-12-01,0,1.0,0.0,2025-06-01,0,0.08102274900029366,0
SC,GALVAO,2025-01-01,0,1.0,0.0,2025-07-01,0,0.078195982012588,0
SC,GALVAO,2025-02-01,0,1.0,0.0,2025-08-01,0,0.07781516791062142,0
SC,GALVAO,2025-03-01,0,1.0,0.0,2025-09-01,0,0.07781516791062142,0
SC,GALVAO,2025-04-01,0,1.0,1.0,2025-10-01,0,0.07781516791062142,0
SC,GALVAO,2025-05-01,0,0.0,1.0,2025-11-01,1,0.3451062693486835,1
SC,GALVAO,2025-06-01,0,0.0,4.0,2025-12-01,1,0.26930068545124286,1
SC,GAROPABA,2024-07-01,0,1.0,2.0,2025-01-01,1,0.23089395614503655,1
SC,GAROPABA,2024-08-01,2,2.0,2.0,2025-02-01,0,0.13179716389433493,1
SC,GAROPABA,2024-09-01,1,2.0,2.0,2025-03-01,0,0.1678191919542732,1
SC,GAROPABA,2024-10-01,0,2.0,2.0,2025-04-01,0,0.11849473379418829,1
SC,GAROPABA,2024-11-01,0,2.0,2.0,2025-05-01,0,0.1101027527851321,1
