data_referencia,ano,mes,uf,municipio,populacao,total_violencia_grave,contagem_violencia_12m,maximo_12m_ate_data_consulta,alerta_violencia_grave_proximos_6m,probabilidade_alerta,alerta_previsto,tipo_resultado,faixa_populacao,faixa_maximo_historico,faixa_ocorrencias_12m
2020-11-01,2020,11,PR,ANGULO,2928,1,3.0,1.0,0,0.018836785256400243,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-12-01,2020,12,PR,ANGULO,2928,0,3.0,1.0,0,0.022858917589446925,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2020-01-01,2020,1,PR,ANTONINA,18980,1,6.0,2.0,0,0.23275611656953277,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2020-02-01,2020,2,PR,ANTONINA,18980,0,6.0,2.0,0,0.1269155839719893,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2020-03-01,2020,3,PR,ANTONINA,18980,1,7.0,2.0,0,0.17558923511542726,0,verdadeiro_negativo,02_10_a_25_mil,02,07_a_12
2020-04-01,2020,4,PR,ANTONINA,18980,1,8.0,2.0,0,0.20091099014070182,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2020-05-01,2020,5,PR,ANTONINA,18980,0,8.0,2.0,0,0.2041183357163969,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2020-06-01,2020,6,PR,ANTONINA,18980,0,8.0,2.0,0,0.22190376647906757,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2020-07-01,2020,7,PR,ANTONINA,18980,2,9.0,2.0,1,0.18022643337624936,0,falso_negativo,02_10_a_25_mil,02,07_a_12
2020-08-01,2020,8,PR,ANTONINA,18980,0,8.0,2.0,1,0.22023918118232202,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-09-01,2020,9,PR,ANTONINA,18980,0,8.0,2.0,1,0.186465814877359,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-10-01,2020,10,PR,ANTONINA,18980,0,8.0,2.0,1,0.27696326828152673,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-11-01,2020,11,PR,ANTONINA,18980,0,7.0,2.0,1,0.21562582915634645,1,verdadeiro_positivo,02_10_a_25_mil,02,07_a_12
2020-12-01,2020,12,PR,ANTONINA,18980,1,6.0,2.0,1,0.26547166097689406,1,verdadeiro_positivo,02_10_a_25_mil,02,04_a_06
2020-01-01,2020,1,PR,ANTONIO OLINTO,7434,0,0.0,0.0,0,0.34426522770565093,1,falso_positivo,01_ate_10_mil,00,00
2020-02-01,2020,2,PR,ANTONIO OLINTO,7434,0,0.0,0.0,0,0.33100207493067535,1,falso_positivo,01_ate_10_mil,00,00
2020-03-01,2020,3,PR,ANTONIO OLINTO,7434,0,0.0,0.0,0,0.33100207493067535,1,falso_positivo,01_ate_10_mil,00,00
2020-04-01,2020,4,PR,ANTONIO OLINTO,7434,0,0.0,0.0,1,0.33100207493067535,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-05-01,2020,5,PR,ANTONIO OLINTO,7434,0,0.0,0.0,1,0.33100207493067535,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-06-01,2020,6,PR,ANTONIO OLINTO,7434,0,0.0,0.0,1,0.3366873223328337,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-07-01,2020,7,PR,ANTONIO OLINTO,7434,0,0.0,0.0,1,0.325328454422884,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-08-01,2020,8,PR,ANTONIO OLINTO,7434,0,0.0,0.0,1,0.32944287873181904,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-09-01,2020,9,PR,ANTONIO OLINTO,7434,0,0.0,0.0,1,0.34117565524899074,1,verdadeiro_positivo,01_ate_10_mil,00,00
2020-10-01,2020,10,PR,ANTONIO OLINTO,7434,1,1.0,1.0,0,0.05750211502553598,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-11-01,2020,11,PR,ANTONIO OLINTO,7434,0,1.0,1.0,0,0.05549484484076616,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-12-01,2020,12,PR,ANTONIO OLINTO,7434,0,1.0,1.0,0,0.07299433675792998,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-01-01,2020,1,PR,APUCARANA,134996,0,19.0,4.0,0,0.6987192951563806,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-02-01,2020,2,PR,APUCARANA,134996,0,19.0,4.0,0,0.41507277736080267,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-03-01,2020,3,PR,APUCARANA,134996,3,22.0,4.0,0,0.4415062195470913,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-04-01,2020,4,PR,APUCARANA,134996,2,23.0,4.0,0,0.3939442182382902,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-05-01,2020,5,PR,APUCARANA,134996,0,23.0,4.0,0,0.35376257284557483,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-06-01,2020,6,PR,APUCARANA,134996,0,21.0,4.0,0,0.38356714811465076,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-07-01,2020,7,PR,APUCARANA,134996,0,18.0,4.0,0,0.25775917531494524,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-08-01,2020,8,PR,APUCARANA,134996,0,14.0,4.0,0,0.20280910972641292,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-09-01,2020,9,PR,APUCARANA,134996,1,12.0,4.0,0,0.23530196001017906,1,falso_positivo,05_100_a_500_mil,04_a_05,07_a_12
2020-10-01,2020,10,PR,APUCARANA,134996,0,8.0,3.0,0,0.3979101861452388,1,falso_positivo,05_100_a_500_mil,03,07_a_12
2020-11-01,2020,11,PR,APUCARANA,134996,1,8.0,3.0,0,0.3858064384035115,1,falso_positivo,05_100_a_500_mil,03,07_a_12
2020-12-01,2020,12,PR,APUCARANA,134996,0,7.0,3.0,0,0.2914213992677502,1,falso_positivo,05_100_a_500_mil,03,07_a_12
2020-01-01,2020,1,PR,ARAPONGAS,123027,1,20.0,5.0,0,0.2078870169874359,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-02-01,2020,2,PR,ARAPONGAS,123027,1,21.0,5.0,0,0.15564344485281248,0,verdadeiro_negativo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-03-01,2020,3,PR,ARAPONGAS,123027,1,19.0,5.0,0,0.278612179891062,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-04-01,2020,4,PR,ARAPONGAS,123027,3,22.0,5.0,0,0.16697973045080966,0,verdadeiro_negativo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-05-01,2020,5,PR,ARAPONGAS,123027,3,22.0,5.0,0,0.26504917927059723,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-06-01,2020,6,PR,ARAPONGAS,123027,5,26.0,5.0,0,0.19746654837355124,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-07-01,2020,7,PR,ARAPONGAS,123027,2,23.0,5.0,0,0.4421423345131944,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-08-01,2020,8,PR,ARAPONGAS,123027,3,23.0,5.0,0,0.34890350804976045,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-09-01,2020,9,PR,ARAPONGAS,123027,2,23.0,5.0,0,0.5429220446930944,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-10-01,2020,10,PR,ARAPONGAS,123027,5,28.0,5.0,0,0.2837214333364865,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-11-01,2020,11,PR,ARAPONGAS,123027,3,31.0,5.0,0,0.2750325059098312,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-12-01,2020,12,PR,ARAPONGAS,123027,2,31.0,5.0,0,0.3146068302466576,1,falso_positivo,05_100_a_500_mil,04_a_05,13_ou_mais
2020-01-01,2020,1,PR,ARAPOTI,28115,1,9.0,2.0,0,0.18772919028572818,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2020-02-01,2020,2,PR,ARAPOTI,28115,0,9.0,2.0,0,0.17271245628245074,0,verdadeiro_negativo,03_25_a_50_mil,02,07_a_12
2020-03-01,2020,3,PR,ARAPOTI,28115,0,9.0,2.0,0,0.20486696266070425,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2020-04-01,2020,4,PR,ARAPOTI,28115,1,8.0,2.0,0,0.31820575425043196,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2020-05-01,2020,5,PR,ARAPOTI,28115,1,8.0,2.0,0,0.17876795714447263,0,verdadeiro_negativo,03_25_a_50_mil,02,07_a_12
2020-06-01,2020,6,PR,ARAPOTI,28115,0,8.0,2.0,0,0.18010760463453887,0,verdadeiro_negativo,03_25_a_50_mil,02,07_a_12
2020-07-01,2020,7,PR,ARAPOTI,28115,0,6.0,2.0,0,0.23343773244189261,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2020-08-01,2020,8,PR,ARAPOTI,28115,0,6.0,2.0,0,0.18109715081993508,0,verdadeiro_negativo,03_25_a_50_mil,02,04_a_06
2020-09-01,2020,9,PR,ARAPOTI,28115,1,7.0,2.0,0,0.19527040893285313,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2020-10-01,2020,10,PR,ARAPOTI,28115,0,6.0,2.0,0,0.22965432618422255,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2020-11-01,2020,11,PR,ARAPOTI,28115,1,7.0,2.0,0,0.22023297050011276,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2020-12-01,2020,12,PR,ARAPOTI,28115,0,5.0,1.0,0,0.5702481534844533,1,falso_positivo,03_25_a_50_mil,01,04_a_06
2020-01-01,2020,1,PR,ARAPUA,3068,0,0.0,0.0,0,0.12181486070449742,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-02-01,2020,2,PR,ARAPUA,3068,0,0.0,0.0,0,0.1328451796474272,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-03-01,2020,3,PR,ARAPUA,3068,0,0.0,0.0,0,0.1328451796474272,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-04-01,2020,4,PR,ARAPUA,3068,0,0.0,0.0,0,0.1328451796474272,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-05-01,2020,5,PR,ARAPUA,3068,0,0.0,0.0,0,0.1328451796474272,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-06-01,2020,6,PR,ARAPUA,3068,0,0.0,0.0,0,0.1392167212185817,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-07-01,2020,7,PR,ARAPUA,3068,0,0.0,0.0,0,0.13226850691896222,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-08-01,2020,8,PR,ARAPUA,3068,0,0.0,0.0,0,0.13334083265876023,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-09-01,2020,9,PR,ARAPUA,3068,0,0.0,0.0,0,0.13334083265876023,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-10-01,2020,10,PR,ARAPUA,3068,0,0.0,0.0,0,0.13334083265876023,0,verdadeiro_negativo,01_ate_10_mil,00,00
2020-11-01,2020,11,PR,ARAPUA,3068,0,0.0,0.0,0,0.19057044367132253,1,falso_positivo,01_ate_10_mil,00,00
2020-12-01,2020,12,PR,ARAPUA,3068,0,0.0,0.0,0,0.19702622270779763,1,falso_positivo,01_ate_10_mil,00,00
2020-01-01,2020,1,PR,ARARUNA,13970,0,3.0,1.0,0,0.23380452287408504,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-02-01,2020,2,PR,ARARUNA,13970,0,3.0,1.0,0,0.2872210499393274,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-03-01,2020,3,PR,ARARUNA,13970,0,3.0,1.0,0,0.2443404578389233,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-04-01,2020,4,PR,ARARUNA,13970,1,3.0,1.0,0,0.195909065682599,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-05-01,2020,5,PR,ARARUNA,13970,0,3.0,1.0,0,0.1351398903989747,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-06-01,2020,6,PR,ARARUNA,13970,0,3.0,1.0,0,0.11881010791497859,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-07-01,2020,7,PR,ARARUNA,13970,0,2.0,1.0,0,0.1767089092274192,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-08-01,2020,8,PR,ARARUNA,13970,0,2.0,1.0,0,0.15589372274721677,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-09-01,2020,9,PR,ARARUNA,13970,0,2.0,1.0,0,0.15589372274721677,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-10-01,2020,10,PR,ARARUNA,13970,0,2.0,1.0,0,0.16801997598929694,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-11-01,2020,11,PR,ARARUNA,13970,0,1.0,1.0,0,0.27512096504762107,1,falso_positivo,02_10_a_25_mil,01,01
2020-12-01,2020,12,PR,ARARUNA,13970,0,1.0,1.0,0,0.3569770335465897,1,falso_positivo,02_10_a_25_mil,01,01
2020-01-01,2020,1,PR,ARAUCARIA,143843,1,42.0,7.0,1,0.18846686072309354,1,verdadeiro_positivo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-02-01,2020,2,PR,ARAUCARIA,143843,6,44.0,7.0,1,0.41014784024137274,1,verdadeiro_positivo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-03-01,2020,3,PR,ARAUCARIA,143843,8,46.0,8.0,1,0.12233409684817584,0,falso_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-04-01,2020,4,PR,ARAUCARIA,143843,8,53.0,8.0,1,0.14942665615720266,0,falso_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-05-01,2020,5,PR,ARAUCARIA,143843,3,52.0,8.0,1,0.09955510545870044,0,falso_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-06-01,2020,6,PR,ARAUCARIA,143843,3,52.0,8.0,1,0.1818302183283772,0,falso_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-07-01,2020,7,PR,ARAUCARIA,143843,9,58.0,9.0,0,0.2675215473329401,1,falso_positivo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-08-01,2020,8,PR,ARAUCARIA,143843,3,54.0,9.0,0,0.14395807668929742,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-09-01,2020,9,PR,ARAUCARIA,143843,3,55.0,9.0,0,0.16389161067255775,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-10-01,2020,10,PR,ARAUCARIA,143843,2,50.0,9.0,0,0.12878562634760915,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-11-01,2020,11,PR,ARAUCARIA,143843,4,52.0,9.0,0,0.18906132446140156,1,falso_positivo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-12-01,2020,12,PR,ARAUCARIA,143843,4,54.0,9.0,0,0.17396845410656847,0,verdadeiro_negativo,05_100_a_500_mil,06_ou_mais,13_ou_mais
2020-01-01,2020,1,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.017157983182991852,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-02-01,2020,2,PR,ARIRANHA DO IVAI,2108,1,1.0,1.0,0,0.025885740991730122,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-03-01,2020,3,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.020978153819787893,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-04-01,2020,4,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.018491556107253865,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-05-01,2020,5,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.01563904319010365,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-06-01,2020,6,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.013153012762811968,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-07-01,2020,7,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.012060677879103143,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-08-01,2020,8,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.014237165270154088,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-09-01,2020,9,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.014237165270154088,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-10-01,2020,10,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.014286346693923889,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-11-01,2020,11,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.014286346693923889,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-12-01,2020,12,PR,ARIRANHA DO IVAI,2108,0,1.0,1.0,0,0.014804911109174748,0,verdadeiro_negativo,01_ate_10_mil,01,01
2020-01-01,2020,1,PR,ASSAI,15119,0,1.0,1.0,0,0.27239480898540835,1,falso_positivo,02_10_a_25_mil,01,01
2020-02-01,2020,2,PR,ASSAI,15119,0,1.0,1.0,0,0.24904386738193104,1,falso_positivo,02_10_a_25_mil,01,01
2020-03-01,2020,3,PR,ASSAI,15119,1,2.0,1.0,0,0.2094202296507069,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-04-01,2020,4,PR,ASSAI,15119,0,2.0,1.0,0,0.24194382090020602,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-05-01,2020,5,PR,ASSAI,15119,0,2.0,1.0,0,0.24420601534797046,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-06-01,2020,6,PR,ASSAI,15119,0,2.0,1.0,0,0.26086776686883395,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-07-01,2020,7,PR,ASSAI,15119,0,2.0,1.0,0,0.2228965712720623,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-08-01,2020,8,PR,ASSAI,15119,0,2.0,1.0,0,0.2293092367063605,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-09-01,2020,9,PR,ASSAI,15119,0,1.0,1.0,0,0.24784831201744453,1,falso_positivo,02_10_a_25_mil,01,01
2020-10-01,2020,10,PR,ASSAI,15119,0,1.0,1.0,0,0.2695967923136484,1,falso_positivo,02_10_a_25_mil,01,01
2020-11-01,2020,11,PR,ASSAI,15119,0,1.0,1.0,1,0.30875334649990105,1,verdadeiro_positivo,02_10_a_25_mil,01,01
2020-12-01,2020,12,PR,ASSAI,15119,0,1.0,1.0,1,0.2904190815372537,1,verdadeiro_positivo,02_10_a_25_mil,01,01
2020-01-01,2020,1,PR,ASSIS CHATEAUBRIAND,33362,0,3.0,1.0,1,0.5744660312762349,1,verdadeiro_positivo,03_25_a_50_mil,01,02_a_03
2020-02-01,2020,2,PR,ASSIS CHATEAUBRIAND,33362,2,5.0,2.0,0,0.17870259061847965,0,verdadeiro_negativo,03_25_a_50_mil,02,04_a_06
2020-03-01,2020,3,PR,ASSIS CHATEAUBRIAND,33362,0,5.0,2.0,0,0.11096282377510916,0,verdadeiro_negativo,03_25_a_50_mil,02,04_a_06
2020-04-01,2020,4,PR,ASSIS CHATEAUBRIAND,33362,0,5.0,2.0,0,0.10563978985310082,0,verdadeiro_negativo,03_25_a_50_mil,02,04_a_06
2020-05-01,2020,5,PR,ASSIS CHATEAUBRIAND,33362,2,6.0,2.0,0,0.21377635172617812,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2020-06-01,2020,6,PR,ASSIS CHATEAUBRIAND,33362,0,6.0,2.0,0,0.1622495509785174,0,verdadeiro_negativo,03_25_a_50_mil,02,04_a_06
2020-07-01,2020,7,PR,ASSIS CHATEAUBRIAND,33362,0,6.0,2.0,0,0.1565272534195981,0,verdadeiro_negativo,03_25_a_50_mil,02,04_a_06
2020-08-01,2020,8,PR,ASSIS CHATEAUBRIAND,33362,1,7.0,2.0,0,0.19901743744275588,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2020-09-01,2020,9,PR,ASSIS CHATEAUBRIAND,33362,1,8.0,2.0,0,0.16599625903897208,0,verdadeiro_negativo,03_25_a_50_mil,02,07_a_12
2020-10-01,2020,10,PR,ASSIS CHATEAUBRIAND,33362,0,7.0,2.0,0,0.17522495143822178,0,verdadeiro_negativo,03_25_a_50_mil,02,07_a_12
2020-11-01,2020,11,PR,ASSIS CHATEAUBRIAND,33362,0,6.0,2.0,0,0.24769684983552143,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2020-12-01,2020,12,PR,ASSIS CHATEAUBRIAND,33362,2,8.0,2.0,0,0.17330502144255552,0,verdadeiro_negativo,03_25_a_50_mil,02,07_a_12
2020-01-01,2020,1,PR,ASTORGA,26111,0,3.0,2.0,0,0.12952157444893503,0,verdadeiro_negativo,03_25_a_50_mil,02,02_a_03
2020-02-01,2020,2,PR,ASTORGA,26111,0,1.0,1.0,1,0.31684450011120596,1,verdadeiro_positivo,03_25_a_50_mil,01,01
2020-03-01,2020,3,PR,ASTORGA,26111,0,1.0,1.0,1,0.28707738329027566,1,verdadeiro_positivo,03_25_a_50_mil,01,01
2020-04-01,2020,4,PR,ASTORGA,26111,0,1.0,1.0,1,0.2766781030793951,1,verdadeiro_positivo,03_25_a_50_mil,01,01
2020-05-01,2020,5,PR,ASTORGA,26111,0,1.0,1.0,1,0.2669039904593152,1,verdadeiro_positivo,03_25_a_50_mil,01,01
2020-06-01,2020,6,PR,ASTORGA,26111,2,3.0,2.0,0,0.17643987933753458,0,verdadeiro_negativo,03_25_a_50_mil,02,02_a_03
2020-07-01,2020,7,PR,ASTORGA,26111,0,3.0,2.0,0,0.21296640143679732,1,falso_positivo,03_25_a_50_mil,02,02_a_03
2020-08-01,2020,8,PR,ASTORGA,26111,2,4.0,2.0,0,0.21995956400478298,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2020-09-01,2020,9,PR,ASTORGA,26111,2,6.0,2.0,0,0.1929926310889023,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2020-10-01,2020,10,PR,ASTORGA,26111,0,6.0,2.0,0,0.28214042468401257,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2020-11-01,2020,11,PR,ASTORGA,26111,1,7.0,2.0,0,0.19249384383781798,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2020-12-01,2020,12,PR,ASTORGA,26111,1,8.0,2.0,0,0.19807242656552204,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2020-01-01,2020,1,PR,ATALAIA,3892,0,0.0,0.0,0,0.20849340934150376,1,falso_positivo,01_ate_10_mil,00,00
2020-02-01,2020,2,PR,ATALAIA,3892,0,0.0,0.0,0,0.20305611085985156,1,falso_positivo,01_ate_10_mil,00,00
2020-03-01,2020,3,PR,ATALAIA,3892,0,0.0,0.0,0,0.20305611085985156,1,falso_positivo,01_ate_10_mil,00,00
2020-04-01,2020,4,PR,ATALAIA,3892,0,0.0,0.0,0,0.20305611085985156,1,falso_positivo,01_ate_10_mil,00,00
2020-05-01,2020,5,PR,ATALAIA,3892,0,0.0,0.0,0,0.20305611085985156,1,falso_positivo,01_ate_10_mil,00,00
2020-06-01,2020,6,PR,ATALAIA,3892,0,0.0,0.0,0,0.21419537521969284,1,falso_positivo,01_ate_10_mil,00,00
2020-07-01,2020,7,PR,ATALAIA,3892,0,0.0,0.0,0,0.21789456303048238,1,falso_positivo,01_ate_10_mil,00,00
2020-08-01,2020,8,PR,ATALAIA,3892,0,0.0,0.0,0,0.21601668041400945,1,falso_positivo,01_ate_10_mil,00,00
2020-09-01,2020,9,PR,ATALAIA,3892,0,0.0,0.0,0,0.21601668041400945,1,falso_positivo,01_ate_10_mil,00,00
2020-10-01,2020,10,PR,ATALAIA,3892,0,0.0,0.0,0,0.21601668041400945,1,falso_positivo,01_ate_10_mil,00,00
2020-11-01,2020,11,PR,ATALAIA,3892,0,0.0,0.0,0,0.20669897468333914,1,falso_positivo,01_ate_10_mil,00,00
2020-12-01,2020,12,PR,ATALAIA,3892,0,0.0,0.0,0,0.20061645469117168,1,falso_positivo,01_ate_10_mil,00,00
2020-01-01,2020,1,PR,BALSA NOVA,12941,0,3.0,2.0,0,0.05468213006949408,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2020-02-01,2020,2,PR,BALSA NOVA,12941,1,4.0,2.0,0,0.06516505618274114,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2020-03-01,2020,3,PR,BALSA NOVA,12941,1,5.0,2.0,0,0.11679501813901136,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2020-04-01,2020,4,PR,BALSA NOVA,12941,0,5.0,2.0,0,0.06988645957817297,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2020-05-01,2020,5,PR,BALSA NOVA,12941,0,3.0,1.0,0,0.2018386317896362,1,falso_positivo,02_10_a_25_mil,01,02_a_03
2020-06-01,2020,6,PR,BALSA NOVA,12941,0,3.0,1.0,0,0.17917613800413418,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-07-01,2020,7,PR,BALSA NOVA,12941,0,2.0,1.0,0,0.10114106258202801,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-08-01,2020,8,PR,BALSA NOVA,12941,0,2.0,1.0,0,0.09647959990006935,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-09-01,2020,9,PR,BALSA NOVA,12941,0,2.0,1.0,0,0.09647959990006935,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-10-01,2020,10,PR,BALSA NOVA,12941,0,2.0,1.0,0,0.10781053020562609,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-11-01,2020,11,PR,BALSA NOVA,12941,0,2.0,1.0,0,0.11490404991868267,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-12-01,2020,12,PR,BALSA NOVA,12941,0,2.0,1.0,0,0.10797563111466324,0,verdadeiro_negativo,02_10_a_25_mil,01,02_a_03
2020-01-01,2020,1,PR,BANDEIRANTES,31367,0,2.0,1.0,0,0.21896735631677297,1,falso_positivo,03_25_a_50_mil,01,02_a_03
2020-02-01,2020,2,PR,BANDEIRANTES,31367,1,3.0,1.0,0,0.4173034270052838,1,falso_positivo,03_25_a_50_mil,01,02_a_03
2020-03-01,2020,3,PR,BANDEIRANTES,31367,0,3.0,1.0,1,0.3550845156643503,1,verdadeiro_positivo,03_25_a_50_mil,01,02_a_03
2020-04-01,2020,4,PR,BANDEIRANTES,31367,0,3.0,1.0,1,0.3421260032123621,1,verdadeiro_positivo,03_25_a_50_mil,01,02_a_03
2020-05-01,2020,5,PR,BANDEIRANTES,31367,1,4.0,1.0,1,0.4345928443425251,1,verdadeiro_positivo,03_25_a_50_mil,01,04_a_06
2020-06-01,2020,6,PR,BANDEIRANTES,31367,0,3.0,1.0,1,0.4269864859527204,1,verdadeiro_positivo,03_25_a_50_mil,01,02_a_03
2020-07-01,2020,7,PR,BANDEIRANTES,31367,0,3.0,1.0,1,0.38879330045413757,1,verdadeiro_positivo,03_25_a_50_mil,01,02_a_03
2020-08-01,2020,8,PR,BANDEIRANTES,31367,0,3.0,1.0,1,0.4849140541750842,1,verdadeiro_positivo,03_25_a_50_mil,01,02_a_03
